Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-10-01 00:00:00,12.84543453062044,1.200234721290638,3074
52.0,4.7,2008-10-01 01:00:00,12.029090322367548,1.1988136519995005,3060
52.0,4.7,2008-10-01 02:00:00,11.427077548673783,1.1980726494196503,3032
52.0,4.7,2008-10-01 03:00:00,11.361677955293182,1.1977249934099692,3032
52.0,4.7,2008-10-01 04:00:00,12.29337200753922,1.1969236485927497,3071
52.0,4.7,2008-10-01 05:00:00,13.719761924313893,1.1960997500576442,3075
52.0,4.7,2008-10-01 06:00:00,14.86105750344266,1.1953125197955214,3075
52.0,4.7,2008-10-01 07:00:00,15.53725944126108,1.195056842065601,3075
52.0,4.7,2008-10-01 08:00:00,15.649389084909048,1.1963719208471568,3075
52.0,4.7,2008-10-01 09:00:00,15.706449900899417,1.197482101538382,3075
52.0,4.7,2008-10-01 10:00:00,15.892836806487981,1.200577660617016,3075
52.0,4.7,2008-10-01 11:00:00,15.619966145807581,1.2009373614320633,3075
52.0,4.7,2008-10-01 12:00:00,14.855410767309571,1.2014261865301075,3075
52.0,4.7,2008-10-01 13:00:00,14.256855848750773,1.2019007381388134,3075
52.0,4.7,2008-10-01 14:00:00,13.591095715985698,1.2029212190267253,3075
52.0,4.7,2008-10-01 15:00:00,12.665816023698154,1.2040911029567238,3071
52.0,4.7,2008-10-01 16:00:00,12.188354001260242,1.2057148562867308,3060
52.0,4.7,2008-10-01 17:00:00,12.219837741219758,1.2063415471510903,3060
52.0,4.7,2008-10-01 18:00:00,12.510522424001104,1.206598171751707,3071
52.0,4.7,2008-10-01 19:00:00,12.834883220162675,1.2074946494176606,3074
52.0,4.7,2008-10-01 20:00:00,12.903958667678552,1.2088652129322928,3074
52.0,4.7,2008-10-01 21:00:00,13.001554021446184,1.2103669067632254,3074
52.0,4.7,2008-10-01 22:00:00,12.994207905281908,1.2124189854564174,3074
52.0,4.7,2008-10-01 23:00:00,12.826427793812432,1.2135321825995373,3075
52.0,4.7,2008-10-02 00:00:00,12.583087479008308,1.2145914231351767,3073
52.0,4.7,2008-10-02 01:00:00,12.299912908370514,1.2153394036114518,3073
52.0,4.7,2008-10-02 02:00:00,12.228432291194467,1.2154381213910028,3065
52.0,4.7,2008-10-02 03:00:00,12.025931250763751,1.2162403144077811,3065
52.0,4.7,2008-10-02 04:00:00,11.979447508669036,1.2167688931988416,3065
52.0,4.7,2008-10-02 05:00:00,11.954335736576185,1.217325112242818,3065
52.0,4.7,2008-10-02 06:00:00,11.87549697095071,1.2174617956775413,3065
52.0,4.7,2008-10-02 07:00:00,11.584484743669345,1.2161776734008967,3044
52.0,4.7,2008-10-02 08:00:00,11.611043269544972,1.2149972323654965,3044
52.0,4.7,2008-10-02 09:00:00,11.603946722527226,1.2151841436875737,3044
52.0,4.7,2008-10-02 10:00:00,11.457583767327037,1.216123463646122,3044
52.0,4.7,2008-10-02 11:00:00,11.076188418092373,1.2164424085973657,2984
52.0,4.7,2008-10-02 12:00:00,10.508520146058133,1.2168860948230265,2807
52.0,4.7,2008-10-02 13:00:00,9.694097578106728,1.219250957607424,2273
52.0,4.7,2008-10-02 14:00:00,9.047143096969513,1.2208588298584382,1955
52.0,4.7,2008-10-02 15:00:00,8.53952029659554,1.2231448448838536,1653
52.0,4.7,2008-10-02 16:00:00,8.03305044986359,1.2252882149582394,1375
52.0,4.7,2008-10-02 17:00:00,7.42895550131695,1.2282738356572354,1126
52.0,4.7,2008-10-02 18:00:00,6.546390940497241,1.2288846813660408,717
52.0,4.7,2008-10-02 19:00:00,5.997456783954212,1.2280809690433754,554
52.0,4.7,2008-10-02 20:00:00,5.785351044943297,1.2265720853500721,554
52.0,4.7,2008-10-02 21:00:00,6.0925036598912286,1.2257575978269302,554
52.0,4.7,2008-10-02 22:00:00,6.645709607868222,1.2261132875864205,717
52.0,4.7,2008-10-02 23:00:00,7.021436301256306,1.2267770256638437,907
52.0,4.7,2008-10-03 00:00:00,7.181008593098003,1.2276463787097416,907
52.0,4.7,2008-10-03 01:00:00,7.189541374385498,1.228744265068924,907
52.0,4.7,2008-10-03 02:00:00,7.094323347198928,1.2291198158204428,907
52.0,4.7,2008-10-03 03:00:00,7.026242999563838,1.230068220413906,907
52.0,4.7,2008-10-03 04:00:00,7.00451826425799,1.2308761508307238,907
52.0,4.7,2008-10-03 05:00:00,7.001715547529622,1.2316823687138656,907
52.0,4.7,2008-10-03 06:00:00,6.988057627536105,1.2313949088623626,907
52.0,4.7,2008-10-03 07:00:00,6.881330871925197,1.229343952616783,907
52.0,4.7,2008-10-03 08:00:00,6.9156813491476985,1.2289049445274376,907
52.0,4.7,2008-10-03 09:00:00,7.030322797355719,1.2289813068592137,907
52.0,4.7,2008-10-03 10:00:00,7.406526419739968,1.2276759958222356,1126
52.0,4.7,2008-10-03 11:00:00,7.928034809151683,1.225492433779615,1375
52.0,4.7,2008-10-03 12:00:00,8.218790149756845,1.222166862274252,1375
52.0,4.7,2008-10-03 13:00:00,7.955410291496903,1.2210955218239592,1375
52.0,4.7,2008-10-03 14:00:00,6.947395269614898,1.2215852585556872,907
52.0,4.7,2008-10-03 15:00:00,5.398755251826306,1.2235661313339832,416
52.0,4.7,2008-10-03 16:00:00,5.85245293864062,1.2273193496026573,554
52.0,4.7,2008-10-03 17:00:00,8.48596856712346,1.2301452431955189,1653
52.0,4.7,2008-10-03 18:00:00,10.440602845020756,1.2325992881269774,2807
52.0,4.7,2008-10-03 19:00:00,11.274184583503947,1.2337916943982215,3044
52.0,4.7,2008-10-03 20:00:00,11.35284274717518,1.2347415791649317,3044
52.0,4.7,2008-10-03 21:00:00,11.048279743730076,1.2347722502108291,2984
52.0,4.7,2008-10-03 22:00:00,10.59965786027108,1.2363429471598397,2807
52.0,4.7,2008-10-03 23:00:00,10.133930156641199,1.238588366342218,2615
52.0,4.7,2008-10-04 00:00:00,9.694659894095444,1.2414668801547495,2317
52.0,4.7,2008-10-04 01:00:00,9.30942052663966,1.2428990834931748,2317
52.0,4.7,2008-10-04 02:00:00,9.210480275956812,1.2439053649950853,1995
52.0,4.7,2008-10-04 03:00:00,9.086780396144432,1.2452599267705187,1995
52.0,4.7,2008-10-04 04:00:00,8.901056665650305,1.2457686130840808,1995
52.0,4.7,2008-10-04 05:00:00,8.67650553666983,1.245447913003498,1687
52.0,4.7,2008-10-04 06:00:00,8.468625077921372,1.245020724869366,1687
52.0,4.7,2008-10-04 07:00:00,8.329300610243378,1.2433774532447608,1687
52.0,4.7,2008-10-04 08:00:00,8.130412184450776,1.2409759603773178,1404
52.0,4.7,2008-10-04 09:00:00,8.418642319151285,1.238674525030027,1687
52.0,4.7,2008-10-04 10:00:00,9.178051771490265,1.2355631697241551,1955
52.0,4.7,2008-10-04 11:00:00,10.195559790943596,1.2320154890754405,2572
52.0,4.7,2008-10-04 12:00:00,11.026228919558053,1.2309631077438947,2984
52.0,4.7,2008-10-04 13:00:00,11.46205293108437,1.2298273848935468,3044
52.0,4.7,2008-10-04 14:00:00,11.754133984996784,1.2282497063970512,3065
52.0,4.7,2008-10-04 15:00:00,12.134871167801757,1.2281296138108584,3065
52.0,4.7,2008-10-04 16:00:00,13.179860115525571,1.227533619735385,3075
52.0,4.7,2008-10-04 17:00:00,14.19291177280078,1.227076859936609,3075
52.0,4.7,2008-10-04 18:00:00,14.940870208897643,1.2267748420197107,3075
52.0,4.7,2008-10-04 19:00:00,15.688211271326779,1.2260410720379074,3075
52.0,4.7,2008-10-04 20:00:00,16.32511070732903,1.224714326807502,3075
52.0,4.7,2008-10-04 21:00:00,16.96215011506763,1.2235590963705374,3075
52.0,4.7,2008-10-04 22:00:00,17.415472289914398,1.2221857429641014,3075
52.0,4.7,2008-10-04 23:00:00,17.624611087981297,1.2206330227375957,3075
52.0,4.7,2008-10-05 00:00:00,17.72441161461675,1.2195774862423554,3075
52.0,4.7,2008-10-05 01:00:00,17.768263479219424,1.2185261078882115,3075
52.0,4.7,2008-10-05 02:00:00,17.76129446145821,1.2170073968162547,3075
52.0,4.7,2008-10-05 03:00:00,17.3104475812431,1.215454646982668,3075
52.0,4.7,2008-10-05 04:00:00,16.777246421288837,1.2143282605902483,3075
52.0,4.7,2008-10-05 05:00:00,16.401738673332016,1.2141310765354405,3075
52.0,4.7,2008-10-05 06:00:00,16.237873354123273,1.213775771123336,3075
52.0,4.7,2008-10-05 07:00:00,16.25021204089779,1.2123979292216516,3075
52.0,4.7,2008-10-05 08:00:00,16.195301635964253,1.2113688185530895,3075
52.0,4.7,2008-10-05 09:00:00,16.064640885401896,1.210735807193001,3075
52.0,4.7,2008-10-05 10:00:00,15.77210003386358,1.2099698212264924,3075
52.0,4.7,2008-10-05 11:00:00,15.303100475331945,1.210136674104844,3075
52.0,4.7,2008-10-05 12:00:00,14.644562053083638,1.2101456919114943,3075
52.0,4.7,2008-10-05 13:00:00,13.744116276134198,1.2089947686778506,3075
52.0,4.7,2008-10-05 14:00:00,12.816829682694648,1.2082609002910725,3074
52.0,4.7,2008-10-05 15:00:00,11.612746554126852,1.2090233175340486,3032
52.0,4.7,2008-10-05 16:00:00,9.950203739814398,1.2098677156919493,2524
52.0,4.7,2008-10-05 17:00:00,7.732260593473201,1.2112716644446053,1102
52.0,4.7,2008-10-05 18:00:00,5.085462129452618,1.212885232515992,302
52.0,4.7,2008-10-05 19:00:00,2.146069558939597,1.2129263620102468,26
52.0,4.7,2008-10-05 20:00:00,1.0035755261457078,1.2135630640985375,26
52.0,4.7,2008-10-05 21:00:00,3.481318834432552,1.2159383529771342,73
52.0,4.7,2008-10-05 22:00:00,5.8044079971765195,1.2179425743190575,554
52.0,4.7,2008-10-05 23:00:00,7.015293353982947,1.219752605347274,907
52.0,4.7,2008-10-06 00:00:00,6.984155541397832,1.2220144892985836,907
52.0,4.7,2008-10-06 01:00:00,6.6961782384283115,1.2238436699567852,717
52.0,4.7,2008-10-06 02:00:00,5.862500020347378,1.225355010713343,554
52.0,4.7,2008-10-06 03:00:00,5.132993268244382,1.2275182474168214,302
52.0,4.7,2008-10-06 04:00:00,4.426140404504225,1.2294496738911325,207
52.0,4.7,2008-10-06 05:00:00,3.677754840270503,1.231508717235342,73
52.0,4.7,2008-10-06 06:00:00,3.042360700948937,1.2327389378321865,26
52.0,4.7,2008-10-06 07:00:00,2.610427862863263,1.2329773824835557,26
52.0,4.7,2008-10-06 08:00:00,2.134612553321817,1.2289047826472512,26
52.0,4.7,2008-10-06 09:00:00,1.7434946523163584,1.2255032327796578,26
52.0,4.7,2008-10-06 10:00:00,1.1651046854882339,1.222482080683198,26
52.0,4.7,2008-10-06 11:00:00,0.574696822662215,1.2185022330412565,26
52.0,4.7,2008-10-06 12:00:00,0.5975670709847359,1.2158650975983518,26
52.0,4.7,2008-10-06 13:00:00,1.4146945527444559,1.214847347613006,26
52.0,4.7,2008-10-06 14:00:00,2.1093463141294744,1.2159246874699925,26
52.0,4.7,2008-10-06 15:00:00,2.302330975728099,1.2189687673016245,26
52.0,4.7,2008-10-06 16:00:00,2.3678263992731776,1.2237020158154448,26
52.0,4.7,2008-10-06 17:00:00,2.871168643503532,1.2279614081084613,26
52.0,4.7,2008-10-06 18:00:00,3.398879205494219,1.2305869577941018,73
52.0,4.7,2008-10-06 19:00:00,3.84267323460605,1.2322077585652575,132
52.0,4.7,2008-10-06 20:00:00,4.228205763087606,1.2333737884233174,132
52.0,4.7,2008-10-06 21:00:00,4.590735004738209,1.2334359398621082,207
52.0,4.7,2008-10-06 22:00:00,4.88380640888229,1.2330079997739596,302
52.0,4.7,2008-10-06 23:00:00,5.29404541379729,1.2315224123451942,416
52.0,4.7,2008-10-07 00:00:00,5.790035529335482,1.230094949463006,554
52.0,4.7,2008-10-07 01:00:00,6.1491100910986765,1.2292160770361065,554
52.0,4.7,2008-10-07 02:00:00,6.327178132487772,1.2286996788833584,717
52.0,4.7,2008-10-07 03:00:00,6.52588642173764,1.2287843555225282,717
52.0,4.7,2008-10-07 04:00:00,6.722336537530793,1.2308896535379203,717
52.0,4.7,2008-10-07 05:00:00,7.1188407261030004,1.2334555581003508,907
