Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-04-03 23:00:00,2.2295262483160267,1.273575940677404,29
52.0,4.7,2008-04-04 00:00:00,1.7678500805315482,1.2738603928295642,29
52.0,4.7,2008-04-04 01:00:00,2.025679673457125,1.2737761064838848,29
52.0,4.7,2008-04-04 02:00:00,2.8923274400428136,1.2734869659229107,29
52.0,4.7,2008-04-04 03:00:00,3.8117297031290454,1.2726031047415371,140
52.0,4.7,2008-04-04 04:00:00,4.562394569242237,1.272221758441131,218
52.0,4.7,2008-04-04 05:00:00,4.970964026487528,1.2714751021732673,316
52.0,4.7,2008-04-04 06:00:00,4.99256602370251,1.26857296719344,316
52.0,4.7,2008-04-04 07:00:00,4.709994364149192,1.2650408133511446,218
52.0,4.7,2008-04-04 08:00:00,4.842884435346364,1.2624127556251328,309
52.0,4.7,2008-04-04 09:00:00,5.089021639793223,1.2599723337291782,309
52.0,4.7,2008-04-04 10:00:00,5.499265326771667,1.2562186520161087,426
52.0,4.7,2008-04-04 11:00:00,5.956432980050929,1.2528797486202214,567
52.0,4.7,2008-04-04 12:00:00,6.296686573864895,1.248000377003345,733
52.0,4.7,2008-04-04 13:00:00,6.574105692645503,1.2448986499830579,733
52.0,4.7,2008-04-04 14:00:00,6.666061544269913,1.2432534195910663,733
52.0,4.7,2008-04-04 15:00:00,6.321701535905283,1.2425559536306128,733
52.0,4.7,2008-04-04 16:00:00,5.503586107260939,1.2446905554211405,426
52.0,4.7,2008-04-04 17:00:00,4.429454589640525,1.2482388403011688,213
52.0,4.7,2008-04-04 18:00:00,4.225188816555602,1.2517123871252216,136
52.0,4.7,2008-04-04 19:00:00,4.220882992825869,1.2528313722055031,136
52.0,4.7,2008-04-04 20:00:00,4.376465090111926,1.2515815654077447,213
52.0,4.7,2008-04-04 21:00:00,4.646876224655668,1.2503478852020866,213
52.0,4.7,2008-04-04 22:00:00,4.801523287922315,1.2500107072493476,309
52.0,4.7,2008-04-04 23:00:00,4.725247879084376,1.2498972325550057,213
52.0,4.7,2008-04-05 00:00:00,4.574756916460515,1.2495987900608845,213
52.0,4.7,2008-04-05 01:00:00,4.505738449556118,1.2486120241065553,213
52.0,4.7,2008-04-05 02:00:00,4.670221840980412,1.2478605445066464,213
52.0,4.7,2008-04-05 03:00:00,4.825066756816725,1.2472797689957509,309
52.0,4.7,2008-04-05 04:00:00,4.7767108597741,1.2467629018925916,309
52.0,4.7,2008-04-05 05:00:00,4.658182872276754,1.2460909955172426,213
52.0,4.7,2008-04-05 06:00:00,4.341430744455536,1.2443134269821994,213
52.0,4.7,2008-04-05 07:00:00,4.603411709908507,1.2426988265324013,213
52.0,4.7,2008-04-05 08:00:00,4.703526382807837,1.24236226626694,213
52.0,4.7,2008-04-05 09:00:00,4.942016579038045,1.2414455786319423,309
52.0,4.7,2008-04-05 10:00:00,5.33252729922499,1.2384783929759344,426
52.0,4.7,2008-04-05 11:00:00,5.720019380831957,1.234072227320682,416
52.0,4.7,2008-04-05 12:00:00,6.018673027828423,1.23517589981985,554
52.0,4.7,2008-04-05 13:00:00,6.180552685133199,1.2351878111487833,554
52.0,4.7,2008-04-05 14:00:00,6.135687814925941,1.2354813957612054,554
52.0,4.7,2008-04-05 15:00:00,6.025423444449311,1.238777054918557,567
52.0,4.7,2008-04-05 16:00:00,5.924571354136257,1.2423959387064376,567
52.0,4.7,2008-04-05 17:00:00,6.069601089773625,1.2464945952010207,567
52.0,4.7,2008-04-05 18:00:00,6.39371071290538,1.2494029324413047,733
52.0,4.7,2008-04-05 19:00:00,6.578354499727334,1.250574720122696,733
52.0,4.7,2008-04-05 20:00:00,6.166209943615314,1.2509992924696147,567
52.0,4.7,2008-04-05 21:00:00,6.231065878533217,1.2517542204112597,567
52.0,4.7,2008-04-05 22:00:00,6.467322301083274,1.2533988737995398,733
52.0,4.7,2008-04-05 23:00:00,6.732413295305364,1.2553610644568898,733
52.0,4.7,2008-04-06 00:00:00,6.913602913137339,1.2559801129647397,926
52.0,4.7,2008-04-06 01:00:00,7.021422232105181,1.2546966660444432,926
52.0,4.7,2008-04-06 02:00:00,7.048196442097286,1.253953938160517,926
52.0,4.7,2008-04-06 03:00:00,7.046937105548341,1.2537797388956173,926
52.0,4.7,2008-04-06 04:00:00,7.307149593451738,1.254137228165334,1150
52.0,4.7,2008-04-06 05:00:00,6.808044664790566,1.25514854000968,926
52.0,4.7,2008-04-06 06:00:00,6.578797104653123,1.2532000383115456,733
52.0,4.7,2008-04-06 07:00:00,6.879475043765998,1.250254230971517,926
52.0,4.7,2008-04-06 08:00:00,6.836070524004357,1.247821879372606,926
52.0,4.7,2008-04-06 09:00:00,6.450055972050283,1.2456108908162753,733
52.0,4.7,2008-04-06 10:00:00,6.032364113527286,1.2431330952651247,567
52.0,4.7,2008-04-06 11:00:00,5.6179360125198965,1.2410366464651308,426
52.0,4.7,2008-04-06 12:00:00,5.112209760339958,1.2386969227780664,309
52.0,4.7,2008-04-06 13:00:00,4.586407601957136,1.238208622380025,213
52.0,4.7,2008-04-06 14:00:00,4.1345350595228965,1.238453130228621,136
52.0,4.7,2008-04-06 15:00:00,3.979080846596863,1.2390748422193887,136
52.0,4.7,2008-04-06 16:00:00,3.9789747640782935,1.241820427944734,136
52.0,4.7,2008-04-06 17:00:00,4.310153962592401,1.245575828614467,213
52.0,4.7,2008-04-06 18:00:00,4.98612421102368,1.2496559883509166,309
52.0,4.7,2008-04-06 19:00:00,5.479823612404792,1.2518206117748378,426
52.0,4.7,2008-04-06 20:00:00,5.672786962011758,1.253721761443118,426
52.0,4.7,2008-04-06 21:00:00,5.424486360263164,1.255174169934484,426
52.0,4.7,2008-04-06 22:00:00,5.110854601264431,1.2561105925411369,309
52.0,4.7,2008-04-06 23:00:00,4.768661196621635,1.256726152038372,309
52.0,4.7,2008-04-07 00:00:00,4.419504237359066,1.2573684176600222,213
52.0,4.7,2008-04-07 01:00:00,4.06603407635785,1.2578963692944254,136
52.0,4.7,2008-04-07 02:00:00,3.703644911289171,1.2583876995421286,75
52.0,4.7,2008-04-07 03:00:00,3.196091674946732,1.2584641272894128,27
52.0,4.7,2008-04-07 04:00:00,2.745991589068097,1.2577114355525059,27
52.0,4.7,2008-04-07 05:00:00,2.4738595292296095,1.2578386580235117,27
52.0,4.7,2008-04-07 06:00:00,2.163042517763554,1.25922514980061,27
52.0,4.7,2008-04-07 07:00:00,1.7414102235053286,1.255548315932109,27
52.0,4.7,2008-04-07 08:00:00,1.6921553282923718,1.246224621446677,27
52.0,4.7,2008-04-07 09:00:00,2.1526670022293364,1.2407073252987812,27
52.0,4.7,2008-04-07 10:00:00,3.2705074090949044,1.2396131767120186,75
52.0,4.7,2008-04-07 11:00:00,4.6090618405235615,1.2399428181083814,213
52.0,4.7,2008-04-07 12:00:00,5.776502231161189,1.2399614547284756,567
52.0,4.7,2008-04-07 13:00:00,6.628310404028796,1.2397832156701372,733
52.0,4.7,2008-04-07 14:00:00,7.079138974901823,1.2401231602293705,926
52.0,4.7,2008-04-07 15:00:00,7.002410407965753,1.241160629299325,926
52.0,4.7,2008-04-07 16:00:00,6.669490599182749,1.242943347539998,733
52.0,4.7,2008-04-07 17:00:00,6.3007772547651655,1.2467082960496176,733
52.0,4.7,2008-04-07 18:00:00,6.178304785133485,1.2502289512304636,567
52.0,4.7,2008-04-07 19:00:00,6.170998953599296,1.252195368745626,567
52.0,4.7,2008-04-07 20:00:00,6.275989967051759,1.2532454229509684,733
52.0,4.7,2008-04-07 21:00:00,6.66270538432875,1.254080353611805,733
52.0,4.7,2008-04-07 22:00:00,7.017592060418355,1.254851799327931,926
52.0,4.7,2008-04-07 23:00:00,7.186030198862331,1.2558744094774084,926
52.0,4.7,2008-04-08 00:00:00,7.183538049381823,1.2569562592005075,926
52.0,4.7,2008-04-08 01:00:00,7.055974207228209,1.2584855941447588,926
52.0,4.7,2008-04-08 02:00:00,6.776050831559525,1.2596939188909277,926
52.0,4.7,2008-04-08 03:00:00,6.201091777209845,1.2603052037907903,567
52.0,4.7,2008-04-08 04:00:00,5.488789590143471,1.2606527793703972,426
52.0,4.7,2008-04-08 05:00:00,4.848688863196923,1.2598744880818067,309
52.0,4.7,2008-04-08 06:00:00,4.2601792403415155,1.256297460438249,213
52.0,4.7,2008-04-08 07:00:00,3.7090989153895877,1.2487745187231658,75
52.0,4.7,2008-04-08 08:00:00,3.778366447293418,1.2428311009901138,136
52.0,4.7,2008-04-08 09:00:00,3.7018806915525144,1.2397822111987205,75
52.0,4.7,2008-04-08 10:00:00,3.556147098881283,1.2369807872034522,73
52.0,4.7,2008-04-08 11:00:00,3.2534517631363875,1.2343262797101116,73
52.0,4.7,2008-04-08 12:00:00,2.8369710240899804,1.233177890337774,26
52.0,4.7,2008-04-08 13:00:00,2.376011692049187,1.2317923234185715,26
52.0,4.7,2008-04-08 14:00:00,1.8825564605066083,1.2313538673984383,26
52.0,4.7,2008-04-08 15:00:00,1.3684213109618992,1.23285864872308,26
52.0,4.7,2008-04-08 16:00:00,0.889128334813262,1.2344830570264544,26
52.0,4.7,2008-04-08 17:00:00,0.9612862825473231,1.2355140202486699,26
52.0,4.7,2008-04-08 18:00:00,1.1895682974767832,1.236548266380392,26
52.0,4.7,2008-04-08 19:00:00,1.3496009907768427,1.2382131788286324,27
52.0,4.7,2008-04-08 20:00:00,1.7181436788439781,1.2396434553495572,27
52.0,4.7,2008-04-08 21:00:00,2.0979686482132016,1.2417459545184977,27
52.0,4.7,2008-04-08 22:00:00,2.3422365663718723,1.243762514118886,27
52.0,4.7,2008-04-08 23:00:00,2.5733881161149403,1.2459272874124248,27
52.0,4.7,2008-04-09 00:00:00,2.7109614665235435,1.247742306559092,27
52.0,4.7,2008-04-09 01:00:00,2.7931599560768348,1.2492585060764156,27
52.0,4.7,2008-04-09 02:00:00,2.6697729953423455,1.250952864595451,27
52.0,4.7,2008-04-09 03:00:00,2.307540425103612,1.2514299196767136,27
52.0,4.7,2008-04-09 04:00:00,1.8454808004045318,1.2511003021452005,27
52.0,4.7,2008-04-09 05:00:00,1.355772995759386,1.2500328877448161,27
52.0,4.7,2008-04-09 06:00:00,1.0280780832560028,1.2486163035275257,27
52.0,4.7,2008-04-09 07:00:00,0.6664297247434663,1.2443480264342581,27
52.0,4.7,2008-04-09 08:00:00,0.43497039850080976,1.2298361219559488,26
52.0,4.7,2008-04-09 09:00:00,0.6147016152638708,1.2231692032917172,26
52.0,4.7,2008-04-09 10:00:00,0.548915628288061,1.2181533385596515,26
52.0,4.7,2008-04-09 11:00:00,0.6248541360232092,1.2138557923746471,26
52.0,4.7,2008-04-09 12:00:00,1.043114243395152,1.2105372219298005,25
52.0,4.7,2008-04-09 13:00:00,1.5311820067423876,1.2089759635367974,25
52.0,4.7,2008-04-09 14:00:00,2.1418280925789617,1.2092716749650332,25
52.0,4.7,2008-04-09 15:00:00,2.7639004951315527,1.2106431497725307,25
52.0,4.7,2008-04-09 16:00:00,3.6384886087704507,1.2139770094092899,73
52.0,4.7,2008-04-09 17:00:00,4.732459207766588,1.2203060348979458,207
52.0,4.7,2008-04-09 18:00:00,5.80484045531961,1.2282534294817853,554
52.0,4.7,2008-04-09 19:00:00,6.40526733574545,1.233242331912541,717
52.0,4.7,2008-04-09 20:00:00,6.571311569393301,1.2363381620439209,717
52.0,4.7,2008-04-09 21:00:00,6.556758740355722,1.2400530172899644,733
52.0,4.7,2008-04-09 22:00:00,6.198674723887681,1.243754509621321,567
52.0,4.7,2008-04-09 23:00:00,5.436779283484976,1.2464991095162896,426
52.0,4.7,2008-04-10 00:00:00,4.6783385974586755,1.247675996741417,213
52.0,4.7,2008-04-10 01:00:00,4.195315905843852,1.248505482593754,136
52.0,4.7,2008-04-10 02:00:00,3.8063446608129214,1.2489606562960087,136
52.0,4.7,2008-04-10 03:00:00,3.103174305776002,1.2474855926460777,27
52.0,4.7,2008-04-10 04:00:00,2.5009120844163304,1.246740162440569,27
52.0,4.7,2008-04-10 05:00:00,2.113497353666222,1.248304020821918,27
52.0,4.7,2008-04-10 06:00:00,1.7971393488242453,1.2478658439657109,27
52.0,4.7,2008-04-10 07:00:00,1.4971806526692906,1.2360600325162647,26
52.0,4.7,2008-04-10 08:00:00,1.4896703188693374,1.224880875246209,26
52.0,4.7,2008-04-10 09:00:00,1.1274826677684413,1.2192730414676718,26
52.0,4.7,2008-04-10 10:00:00,0.7116553332480917,1.2147991172043107,26
52.0,4.7,2008-04-10 11:00:00,0.4079636516382534,1.2112519692086412,25
52.0,4.7,2008-04-10 12:00:00,0.2571007538586613,1.209193232771778,25
52.0,4.7,2008-04-10 13:00:00,0.25282761866992354,1.2079966635529078,25
52.0,4.7,2008-04-10 14:00:00,0.4286507259107222,1.2083274836822913,25
52.0,4.7,2008-04-10 15:00:00,0.5562369880023551,1.2097592547757086,25
52.0,4.7,2008-04-10 16:00:00,1.328800159388661,1.2127585689866636,26
52.0,4.7,2008-04-10 17:00:00,2.5956526449350763,1.2166584811053582,26
52.0,4.7,2008-04-10 18:00:00,3.979500709001983,1.2216951105944724,132
52.0,4.7,2008-04-10 19:00:00,5.195143555112611,1.2254780404542618,302
52.0,4.7,2008-04-10 20:00:00,5.9897634244435425,1.22864615146642,554
52.0,4.7,2008-04-10 21:00:00,6.098427290505513,1.23257318208799,554
