Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-11-01 00:00:00,1.0894428775032698,-0.0,0.0,5.272698974609398,0.13187912253961787,0.0
52.0,4.7,2008-11-01 01:00:00,2.08944287750327,-0.0,0.0,5.157891845703148,0.13196255336007504,0.0
52.0,4.7,2008-11-01 02:00:00,3.08944287750327,-0.0,0.0,5.207055664062523,0.131926825807774,0.0
52.0,4.7,2008-11-01 03:00:00,4.08944287750327,-0.0,0.0,5.528497314453148,0.13169323281684492,0.0
52.0,4.7,2008-11-01 04:00:00,5.08944287750327,-0.0,0.0,5.745446777343773,0.13153557473533775,0.0
52.0,4.7,2008-11-01 05:00:00,6.08944287750327,0.0,0.0,5.811059570312523,0.1314878936444332,0.0
52.0,4.7,2008-11-01 06:00:00,7.08944287750327,3.00555492617474e-05,0.0012694238079364172,5.744387043896781,0.13153692401173228,0.00018014801195112516
52.0,4.7,2008-11-01 07:00:00,8.08944287750327,0.3884381656440122,7.37390193528624,6.071741499234097,0.13453745902194017,1.0753456546994349
52.0,4.7,2008-11-01 08:00:00,9.089442877503268,1.177212537557274,22.30117171963996,6.965182486638825,0.13966353807128146,3.3872604897189693
52.0,4.7,2008-11-01 09:00:00,10.089442877503268,2.9643802415377163,40.56425465354391,8.149984467755209,0.14479376061214602,6.5237039458544555
52.0,4.7,2008-11-01 10:00:00,11.089442877503268,7.642456337139272,69.72820892551401,9.851703209747415,0.1507858755878224,12.067220270387244
52.0,4.7,2008-11-01 11:00:00,12.089442877503268,5.5059490839201315,53.114892469032874,9.422577980225519,0.14752290564424722,8.975112948508773
52.0,4.7,2008-11-01 12:00:00,13.089442877503268,6.120840044656861,54.062681544606306,9.634944872730067,0.1476882168581462,9.212329784737374
52.0,4.7,2008-11-01 13:00:00,14.089442877503268,6.524943572550304,53.04073533435958,9.601318705332607,0.14753541315740581,9.076431666820344
52.0,4.7,2008-11-01 14:00:00,15.089442877503268,4.442660302104436,37.910269451361984,8.851097955685374,0.14390106841004488,6.268582697015983
52.0,4.7,2008-11-01 15:00:00,16.08944287750327,1.7199168891302692,12.503144145157682,7.850746869475184,0.13572102567083388,1.982826146832745
52.0,4.7,2008-11-01 16:00:00,17.08944287750327,0.054650359833448375,0.5889536218593486,7.409488868457865,0.13060959026891278,0.08780714040539474
52.0,4.7,2008-11-01 17:00:00,18.08944287750327,-0.0,0.0,7.521813964843773,0.13024468127516492,0.0
52.0,4.7,2008-11-01 18:00:00,19.08944287750327,-0.0,0.0,7.768579101562523,0.13006535601886068,0.0
52.0,4.7,2008-11-01 19:00:00,20.08944287750327,-0.0,0.0,8.095605468750023,0.12982770459089182,0.0
52.0,4.7,2008-11-01 20:00:00,21.08944287750327,-0.0,0.0,8.408593750000023,0.12960025469865136,0.0
52.0,4.7,2008-11-01 21:00:00,22.08944287750327,-0.0,0.0,8.405206298828148,0.12960271637357712,0.0
52.0,4.7,2008-11-01 22:00:00,23.08944287750327,-0.0,0.0,8.047998046875023,0.12986230110336208,0.0
52.0,4.7,2008-11-01 23:00:00,0.589442877503269,-0.0,0.0,7.323785400390648,0.13038858946069032,0.0
52.0,4.7,2008-11-02 00:00:00,1.0891730457331361,-0.0,0.0,6.618554687500023,0.13090108356753358,0.0
52.0,4.7,2008-11-02 01:00:00,2.089173045733136,-0.0,0.0,6.336267089843773,0.13110622314468104,0.0
52.0,4.7,2008-11-02 02:00:00,3.089173045733136,-0.0,0.0,6.311486816406273,0.13112423107296686,0.0
52.0,4.7,2008-11-02 03:00:00,4.089173045733136,-0.0,0.0,6.326165771484398,0.13111356381495518,0.0
52.0,4.7,2008-11-02 04:00:00,5.089173045733136,-0.0,0.0,6.110498046875023,0.13127029045189584,0.0
52.0,4.7,2008-11-02 05:00:00,6.089173045733136,0.0,0.0,5.472070312500023,0.1317342385550228,0.0
52.0,4.7,2008-11-02 06:00:00,7.089173045733136,0.0,0.0,6.089135742187523,0.13128581452800428,0.0
52.0,4.7,2008-11-02 07:00:00,8.089173045733137,1.7717378942086837,11.070424426695993,7.715639258567894,0.13530987866661062,1.7872855163073287
52.0,4.7,2008-11-02 08:00:00,9.089173045733135,9.761089586467227,45.401492861776674,10.100771287795888,0.14613679596172915,8.284473831961837
52.0,4.7,2008-11-02 09:00:00,10.089173045733135,84.77718255805202,105.99356764181833,15.653983479792004,0.155860476103733,30.440922866213448
52.0,4.7,2008-11-02 10:00:00,11.089173045733135,474.3045624090327,106.93698231270363,28.82761204968608,0.1510075560099592,89.32065562702938
52.0,4.7,2008-11-02 11:00:00,12.089173045733135,604.1860390440665,92.06084062668664,33.50138465525876,0.14736277671354295,104.25111269046778
52.0,4.7,2008-11-02 12:00:00,13.089173045733135,619.8579983947259,83.31334085917537,34.836291248962844,0.1463648069353959,104.52350750536931
52.0,4.7,2008-11-02 13:00:00,14.089173045733135,475.57827665070573,79.96293194482759,30.363984582703306,0.14980320483257595,84.54105657291954
52.0,4.7,2008-11-02 14:00:00,15.089173045733135,332.03414138230653,67.53810830583659,24.65881781259072,0.15226761470678127,61.82054755500519
52.0,4.7,2008-11-02 15:00:00,16.089173045733133,44.51963884214271,32.3659054412361,12.0860299204245,0.1488894485526698,11.670837641691868
52.0,4.7,2008-11-02 16:00:00,17.089173045733133,0.48848199526968805,1.1296582447505414,8.291959106681988,0.13039058612395935,0.21951692395406408
52.0,4.7,2008-11-02 17:00:00,18.089173045733133,-0.0,0.0,8.497827148437523,0.12953540841502117,0.0
52.0,4.7,2008-11-02 18:00:00,19.089173045733133,-0.0,0.0,8.741265869140648,0.12935850047913952,0.0
52.0,4.7,2008-11-02 19:00:00,20.089173045733133,-0.0,0.0,8.815118408203148,0.12930483153030745,0.0
52.0,4.7,2008-11-02 20:00:00,21.089173045733133,-0.0,0.0,8.857202148437523,0.12927424910037377,0.0
52.0,4.7,2008-11-02 21:00:00,22.089173045733133,-0.0,0.0,8.514093017578148,0.12952358793992716,0.0
52.0,4.7,2008-11-02 22:00:00,23.089173045733133,-0.0,0.0,8.264855957031273,0.12970470955360966,0.0
52.0,4.7,2008-11-02 23:00:00,0.5891730457331352,-0.0,0.0,8.240655517578148,0.1297222961141154,0.0
52.0,4.7,2008-11-03 00:00:00,1.0886668884337634,-0.0,0.0,8.016259765625023,0.12988536544500892,0.0
52.0,4.7,2008-11-03 01:00:00,2.0886668884337634,-0.0,0.0,7.724542236328148,0.13009735779289566,0.0
52.0,4.7,2008-11-03 02:00:00,3.0886668884337634,-0.0,0.0,7.562219238281273,0.13021531859406835,0.0
52.0,4.7,2008-11-03 03:00:00,4.088666888433764,-0.0,0.0,7.463708496093773,0.1302869067621799,0.0
52.0,4.7,2008-11-03 04:00:00,5.088666888433764,-0.0,0.0,7.411340332031273,0.1303249629258972,0.0
52.0,4.7,2008-11-03 05:00:00,6.088666888433764,0.0,0.0,7.379022216796898,0.13034844863532416,0.0
52.0,4.7,2008-11-03 06:00:00,7.088666888433764,0.0,0.0,7.377343750000023,0.13034966838416126,0.0
52.0,4.7,2008-11-03 07:00:00,8.088666888433764,0.19144151208446658,4.490932275961631,7.627348268187838,0.1321550235306659,0.6371462736993465
52.0,4.7,2008-11-03 08:00:00,9.088666888433762,0.6836594985325231,15.546003748530309,8.306296864615506,0.13617237627351123,2.288309446659821
52.0,4.7,2008-11-03 09:00:00,10.088666888433762,1.4992572293879172,28.076344444025192,9.123906583963358,0.140111681128267,4.303069287212825
52.0,4.7,2008-11-03 10:00:00,11.088666888433762,1.4530595686248962,26.223084615873507,9.428006174696838,0.13930859085661706,4.01183759650902
52.0,4.7,2008-11-03 11:00:00,12.088666888433762,1.7274540356149544,27.924595777576812,9.933064963917348,0.1395804324295491,4.3131189360773226
52.0,4.7,2008-11-03 12:00:00,13.088666888433762,2.5906611126434074,33.200466001931375,10.537290429502747,0.14099699515992462,5.261143093552766
52.0,4.7,2008-11-03 13:00:00,14.088666888433762,5.575290980893769,51.02561448672679,11.683050718692284,0.14542871869105428,8.538866262539692
52.0,4.7,2008-11-03 14:00:00,15.088666888433762,4.145486579479184,36.50946392853231,11.122719315033294,0.14183920986167156,5.955641463378148
52.0,4.7,2008-11-03 15:00:00,16.088666888433764,1.639437824688284,12.464657232194657,9.936316303288656,0.13418994915576474,1.9547002439167906
52.0,4.7,2008-11-03 16:00:00,17.088666888433764,0.024247565085997437,0.315506173838036,9.10389780254414,0.12924495094306374,0.0459238450836243
52.0,4.7,2008-11-03 17:00:00,18.088666888433764,-0.0,0.0,8.950616455078148,0.12920636453327666,0.0
52.0,4.7,2008-11-03 18:00:00,19.088666888433764,-0.0,0.0,8.883935546875023,0.12925482182798662,0.0
52.0,4.7,2008-11-03 19:00:00,20.088666888433764,-0.0,0.0,9.054681396484398,0.1291307401053769,0.0
52.0,4.7,2008-11-03 20:00:00,21.088666888433764,-0.0,0.0,9.179772949218773,0.1290398355511361,0.0
52.0,4.7,2008-11-03 21:00:00,22.088666888433764,-0.0,0.0,9.061303710937523,0.12912592764178327,0.0
52.0,4.7,2008-11-03 22:00:00,23.088666888433764,-0.0,0.0,8.856469726562523,0.12927478135441178,0.0
52.0,4.7,2008-11-03 23:00:00,0.5886668884337626,-0.0,0.0,8.590417480468773,0.1294681226337168,0.0
52.0,4.7,2008-11-04 00:00:00,1.087924579060246,-0.0,0.0,8.286309814453148,0.12968911894574645,0.0
52.0,4.7,2008-11-04 01:00:00,2.087924579060246,-0.0,0.0,8.121606445312523,0.12980880957254265,0.0
52.0,4.7,2008-11-04 02:00:00,3.087924579060246,-0.0,0.0,7.869165039062523,0.12999225979764142,0.0
52.0,4.7,2008-11-04 03:00:00,4.087924579060246,-0.0,0.0,7.689691162109398,0.13012268421420406,0.0
52.0,4.7,2008-11-04 04:00:00,5.087924579060246,-0.0,0.0,7.550805664062523,0.13022361288616058,0.0
52.0,4.7,2008-11-04 05:00:00,6.087924579060246,0.0,0.0,7.369287109375023,0.1303555231785793,0.0
52.0,4.7,2008-11-04 06:00:00,7.087924579060246,0.0,0.0,7.185327148437523,0.13048920765112468,0.0
52.0,4.7,2008-11-04 07:00:00,8.087924579060246,0.37392497020225274,6.073617864385054,7.397202514983552,0.13305194751570293,0.8856547881096648
52.0,4.7,2008-11-04 08:00:00,9.087924579060246,1.5505377760291406,24.962867114183744,8.492288774772064,0.13956112083739294,3.8266666675208207
52.0,4.7,2008-11-04 09:00:00,10.087924579060246,3.578066532859446,42.838450657246185,9.937568306412604,0.14425107927416292,6.936099888610964
52.0,4.7,2008-11-04 10:00:00,11.087924579060246,6.050668909461477,56.073130072419424,11.23529517929766,0.14693080461186367,9.458232324281237
52.0,4.7,2008-11-04 11:00:00,12.087924579060246,7.947884204122269,62.040529492953866,12.021216726988873,0.14790967707873978,10.72296885603481
52.0,4.7,2008-11-04 12:00:00,13.087924579060246,9.3161303108571,61.43735962835373,12.357703549915401,0.14778441421480978,10.811639680205845
52.0,4.7,2008-11-04 13:00:00,14.087924579060246,27.986472328624718,94.43235132276249,14.92305309271153,0.1526781911830633,19.179089753657774
52.0,4.7,2008-11-04 14:00:00,15.087924579060246,29.371561708034104,66.39751521026521,14.021560338272328,0.15039368628023664,14.753787777472219
52.0,4.7,2008-11-04 15:00:00,16.087924579060246,34.24988192730348,36.69802497015413,12.20178960402363,0.1478136868878783,10.744807184217914
