Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-06-01 00:00:00,0.8420571915541327,-0.0,0.0,14.159234619140648,0.12542123994200985,0.0
52.0,4.7,2008-06-01 01:00:00,1.8420571915541328,-0.0,0.0,13.984399414062523,0.12554829341633178,0.0
52.0,4.7,2008-06-01 02:00:00,2.842057191554133,-0.0,0.0,13.414971923828148,0.12596209875362843,0.0
52.0,4.7,2008-06-01 03:00:00,3.842057191554133,0,1.2194105993637645,13.17839044626205,0.12668179647464026,0.16524033132064983
52.0,4.7,2008-06-01 04:00:00,4.842057191554133,0,29.55940272089338,15.099829524658766,0.1358547790536572,4.211149678003363
52.0,4.7,2008-06-01 05:00:00,5.842057191554133,0,44.37267516449042,16.44755373209838,0.13908082422808818,6.440942635399091
52.0,4.7,2008-06-01 06:00:00,6.842057191554133,0.9475106684873017,52.563578949300776,17.777938893105222,0.1405042575927007,7.931176735069501
52.0,4.7,2008-06-01 07:00:00,7.842057191554133,3.0868914558348157,70.0204620578426,19.576934964870535,0.14330908511466878,11.117284015677722
52.0,4.7,2008-06-01 08:00:00,8.842057191554131,6.139094400632398,93.46447483967262,21.56783392234067,0.14580764229954057,15.37222808931738
52.0,4.7,2008-06-01 09:00:00,9.842057191554131,8.531614982014085,91.61334674615485,22.371549529826527,0.1453525081853493,15.486515535452266
52.0,4.7,2008-06-01 10:00:00,10.842057191554131,26.20028885193006,160.3082978363381,26.785462734847993,0.14779318797591118,28.97804504537082
52.0,4.7,2008-06-01 11:00:00,11.842057191554131,88.94745242367115,116.43251262666881,29.089441214990597,0.14666531786941814,32.08051856947648
52.0,4.7,2008-06-01 12:00:00,12.842057191554131,359.08652015228483,114.9812008003454,40.066793129741505,0.14218614668413285,70.0820212671163
52.0,4.7,2008-06-01 13:00:00,13.842057191554131,499.6303525962769,96.60849530771581,45.21204015962199,0.13912030391626032,85.81459530356472
52.0,4.7,2008-06-01 14:00:00,14.842057191554131,404.70100738174625,94.11132176482101,41.969205828876774,0.14105298718004544,73.05001203343517
52.0,4.7,2008-06-01 15:00:00,15.842057191554131,194.81952918580782,129.9842298934829,35.09474504661776,0.14383201962201428,48.80978402667804
52.0,4.7,2008-06-01 16:00:00,16.842057191554133,72.37296517128412,137.75614527776614,30.292563693702807,0.14582850170628514,32.17234526996068
52.0,4.7,2008-06-01 17:00:00,17.842057191554133,7.644423699667774,95.4122624766109,25.579380884705415,0.14342920434434595,15.8053753312189
52.0,4.7,2008-06-01 18:00:00,18.842057191554133,0,50.28426405930541,22.397979974603118,0.13658532133609994,7.369008064219136
52.0,4.7,2008-06-01 19:00:00,19.842057191554133,0,9.729130651780842,17.886491773012313,0.12682255970287995,1.3019157737792595
52.0,4.7,2008-06-01 20:00:00,20.842057191554133,-0.0,0.0,16.176141357421898,0.1239555453848558,0.0
52.0,4.7,2008-06-01 21:00:00,21.842057191554133,-0.0,0.0,15.837365722656273,0.12420173505468433,0.0
52.0,4.7,2008-06-01 22:00:00,22.842057191554133,-0.0,0.0,15.541680908203148,0.12441661044527694,0.0
52.0,4.7,2008-06-01 23:00:00,0.34205719155413195,-0.0,0.0,15.204705810546898,0.12466149165726204,0.0
52.0,4.7,2008-06-02 00:00:00,0.8395211964743013,-0.0,0.0,14.754663085937523,0.12498853958636402,0.0
52.0,4.7,2008-06-02 01:00:00,1.8395211964743015,-0.0,0.0,14.055383300781273,0.1254967091291485,0.0
52.0,4.7,2008-06-02 02:00:00,2.8395211964743012,-0.0,0.0,13.435876464843773,0.12594690733629374,0.0
52.0,4.7,2008-06-02 03:00:00,3.8395211964743012,0,1.7253650054196525,13.237053857806258,0.12686667910431443,0.2348979925927353
52.0,4.7,2008-06-02 04:00:00,4.839521196474301,0,45.332581191028716,17.013937864865774,0.13911648135200858,6.693652417167251
52.0,4.7,2008-06-02 05:00:00,5.839521196474301,0,109.95761328975698,22.61218791224275,0.14637900867025874,17.25769131656887
