Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-03-10 10:00:00,10.638306453460322,7.253266331696946,73.14209759466851,9.07024343434853,0.15196255620835686,12.738894907303335
52.0,4.7,2008-03-10 11:00:00,11.638306453460322,15.774365504913028,99.7487580777327,10.35169351394762,0.15551604360223112,18.703961979531943
52.0,4.7,2008-03-10 12:00:00,12.638306453460322,16.913742448451117,97.17280489742909,10.419626276100749,0.15532150505139802,18.443682801327423
52.0,4.7,2008-03-10 13:00:00,13.638306453460322,8.089840772310477,63.91966355383707,9.437676409327402,0.15024323218852983,11.276841681291563
52.0,4.7,2008-03-10 14:00:00,14.638306453460322,5.726613464523933,48.49875953455598,9.040722312445164,0.14684166438571228,8.280981633091804
52.0,4.7,2008-03-10 15:00:00,15.638306453460322,13.330899857820338,72.35609982900684,9.967100690910934,0.15197611244101514,13.406314851748418
52.0,4.7,2008-03-10 16:00:00,16.63830645346032,13.56936427477526,40.686502151200074,8.508508913458192,0.14715787677722492,8.25207038717624
52.0,4.7,2008-03-10 17:00:00,17.63830645346032,0.1771032706758445,1.9430110481324159,6.400617388178456,0.13197952245470504,0.2905389905345362
52.0,4.7,2008-03-10 18:00:00,18.63830645346032,-0.0,0.0,6.310388183593773,0.13112502945402385,0.0
52.0,4.7,2008-03-10 19:00:00,19.63830645346032,-0.0,0.0,6.638757324218773,0.1308864022269853,0.0
52.0,4.7,2008-03-10 20:00:00,20.63830645346032,-0.0,0.0,6.983697509765648,0.13063573275233692,0.0
