Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-02-01 00:00:00,0.5896224695190102,-0.0,0.0,6.973260498046898,0.13064331737237847,0.0
52.0,4.7,2008-02-01 01:00:00,1.5896224695190104,-0.0,0.0,6.335046386718773,0.1311071102347444,0.0
52.0,4.7,2008-02-01 02:00:00,2.58962246951901,-0.0,0.0,5.728997802734398,0.13154752827394126,0.0
52.0,4.7,2008-02-01 03:00:00,3.58962246951901,-0.0,0.0,5.419641113281273,0.1317723390732433,0.0
52.0,4.7,2008-02-01 04:00:00,4.589622469519011,-0.0,0.0,5.364923095703148,0.13181210288533252,0.0
52.0,4.7,2008-02-01 05:00:00,5.589622469519011,-0.0,0.0,5.361199951171898,0.1318148085100257,0.0
52.0,4.7,2008-02-01 06:00:00,6.589622469519011,0.0,0.0,5.293084716796898,0.1318643081355601,0.0
52.0,4.7,2008-02-01 07:00:00,7.589622469519011,6.1053817472152865,11.852234684588435,5.554645530376811,0.1387336087499257,2.5545952254383812
52.0,4.7,2008-02-01 08:00:00,8.589622469519009,160.5991423478198,59.715208709138594,11.235443433024328,0.15974222884616418,35.78281818189484
52.0,4.7,2008-02-01 09:00:00,9.589622469519009,394.77917067831265,76.28022990839541,18.67163075290659,0.15756336098546705,75.30313580508506
52.0,4.7,2008-02-01 10:00:00,10.589622469519009,569.1348662160882,75.11223992459428,23.653195651628433,0.15472666697529477,101.02074703003221
52.0,4.7,2008-02-01 11:00:00,11.589622469519009,670.3799700809618,67.98393680438727,26.311334282269716,0.15243579491564227,114.00084538573309
52.0,4.7,2008-02-01 12:00:00,12.589622469519009,658.9259849217239,61.32387910275666,25.655958569244397,0.15297514302587295,111.59046908227607
52.0,4.7,2008-02-01 13:00:00,13.589622469519009,548.849688262998,54.52695321315252,22.491245025588505,0.1556321986297043,95.12932683282213
52.0,4.7,2008-02-01 14:00:00,14.589622469519009,345.2047016126554,46.34433262614033,16.71567574421983,0.15791660490551954,62.674852713495454
52.0,4.7,2008-02-01 15:00:00,15.589622469519009,101.0989367766206,24.814389539624568,8.868278144016152,0.15725537750039997,20.079099092650946
52.0,4.7,2008-02-01 16:00:00,16.58962246951901,0.22254809877665152,0.1623069125119001,4.895801279368014,0.13231942042531158,0.05217721408365981
52.0,4.7,2008-02-01 17:00:00,17.58962246951901,0.0,0.0,4.738000488281273,0.13226769016461254,0.0
52.0,4.7,2008-02-01 18:00:00,18.58962246951901,-0.0,0.0,4.620935058593773,0.13235276210168684,0.0
