Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-06-01 00:00:00,2.508093594301888,1.2261180190906051,26
52.0,4.7,2008-06-01 01:00:00,2.1975629631679694,1.226461708144242,26
52.0,4.7,2008-06-01 02:00:00,1.9729566362450708,1.2272635793969184,26
52.0,4.7,2008-06-01 03:00:00,1.8269529009119616,1.2272511479920698,26
52.0,4.7,2008-06-01 04:00:00,1.6121758855806132,1.2266979964019276,26
52.0,4.7,2008-06-01 05:00:00,1.496159092936349,1.2249481725742457,26
52.0,4.7,2008-06-01 06:00:00,1.7235596827673798,1.2212432296719695,26
52.0,4.7,2008-06-01 07:00:00,1.9885718242587318,1.2176249412697693,26
52.0,4.7,2008-06-01 08:00:00,2.3622779989280676,1.21285887466687,26
52.0,4.7,2008-06-01 09:00:00,2.698425441967266,1.2093375656855134,25
52.0,4.7,2008-06-01 10:00:00,2.994908603026202,1.204394889656135,25
52.0,4.7,2008-06-01 11:00:00,3.0192142248335014,1.2002376536516666,25
52.0,4.7,2008-06-01 12:00:00,2.7315256267672035,1.1948617688153043,25
52.0,4.7,2008-06-01 13:00:00,2.2167436779604177,1.1906528158131249,25
52.0,4.7,2008-06-01 14:00:00,1.93177601128387,1.1890641080110185,25
52.0,4.7,2008-06-01 15:00:00,1.7995620315171466,1.1890909205185765,25
52.0,4.7,2008-06-01 16:00:00,1.65425787732806,1.1894532323552973,25
52.0,4.7,2008-06-01 17:00:00,1.4145175268713235,1.1906063236336066,25
52.0,4.7,2008-06-01 18:00:00,0.9272983829422996,1.193017325302021,25
52.0,4.7,2008-06-01 19:00:00,0.867531736515076,1.19493409056726,25
52.0,4.7,2008-06-01 20:00:00,0.8478652350761671,1.1961407203152354,25
52.0,4.7,2008-06-01 21:00:00,0.7566175713402734,1.1981584693204987,25
52.0,4.7,2008-06-01 22:00:00,0.8055531820604215,1.1996460012835495,25
52.0,4.7,2008-06-01 23:00:00,1.0946647113148018,1.2012215033491218,25
52.0,4.7,2008-06-02 00:00:00,1.5361002010782692,1.2029613842021694,25
52.0,4.7,2008-06-02 01:00:00,2.1079124327009504,1.2049629800840778,25
52.0,4.7,2008-06-02 02:00:00,2.6125791144980823,1.207266981506257,25
52.0,4.7,2008-06-02 03:00:00,2.7960482327368097,1.2091632971814994,25
52.0,4.7,2008-06-02 04:00:00,2.84025789130092,1.2093638709361205,25
52.0,4.7,2008-06-02 05:00:00,2.679250526094344,1.207161135522956,25
52.0,4.7,2008-06-02 06:00:00,2.341390965268081,1.2000019060047344,25
52.0,4.7,2008-06-02 07:00:00,2.0334536695832353,1.1891439739656886,25
52.0,4.7,2008-06-02 08:00:00,1.8255129891083466,1.1807180439914116,23
52.0,4.7,2008-06-02 09:00:00,1.4564216848317586,1.176124476261366,23
52.0,4.7,2008-06-02 10:00:00,1.9254810708047758,1.1736552415206087,23
52.0,4.7,2008-06-02 11:00:00,3.0744573442887146,1.1716676636430572,23
52.0,4.7,2008-06-02 12:00:00,4.213797541940311,1.1694739947060744,125
52.0,4.7,2008-06-02 13:00:00,4.700109210758936,1.168560495653846,197
52.0,4.7,2008-06-02 14:00:00,4.834199151251215,1.1692160312220357,287
52.0,4.7,2008-06-02 15:00:00,5.50552713002144,1.1695212141843752,397
52.0,4.7,2008-06-02 16:00:00,5.941085705541984,1.1708967508631383,529
52.0,4.7,2008-06-02 17:00:00,6.833357327959856,1.1738427972746632,867
52.0,4.7,2008-06-02 18:00:00,7.406907038336841,1.1766474745779136,1077
52.0,4.7,2008-06-02 19:00:00,7.413328162922252,1.1800355375563076,1077
52.0,4.7,2008-06-02 20:00:00,6.8077042276469015,1.1824598985459638,867
52.0,4.7,2008-06-02 21:00:00,5.803046545534302,1.184964105280332,529
52.0,4.7,2008-06-02 22:00:00,4.794792919757947,1.187547659737117,294
52.0,4.7,2008-06-02 23:00:00,3.9005979904768666,1.1901296095674732,129
52.0,4.7,2008-06-03 00:00:00,3.0207383037236806,1.191730994106558,25
52.0,4.7,2008-06-03 01:00:00,2.4685999145635886,1.193550691319873,25
52.0,4.7,2008-06-03 02:00:00,2.6832637364275045,1.1953615871111998,25
52.0,4.7,2008-06-03 03:00:00,3.4560832812002107,1.197118550217805,70
52.0,4.7,2008-06-03 04:00:00,4.257379660125398,1.1974180380945556,202
52.0,4.7,2008-06-03 05:00:00,4.860723141536464,1.1966092095093712,294
52.0,4.7,2008-06-03 06:00:00,5.081258171008046,1.1956375623124262,294
52.0,4.7,2008-06-03 07:00:00,5.809013287923777,1.1946768654532764,542
52.0,4.7,2008-06-03 08:00:00,6.280787859292844,1.1944690252359185,701
52.0,4.7,2008-06-03 09:00:00,6.5939028285761525,1.1944126355468565,701
52.0,4.7,2008-06-03 10:00:00,6.6852446935674585,1.1930754952824576,701
52.0,4.7,2008-06-03 11:00:00,6.471966705928366,1.1915821711974939,701
52.0,4.7,2008-06-03 12:00:00,6.118728796868278,1.1903764095738623,542
52.0,4.7,2008-06-03 13:00:00,5.5871219261074865,1.1898817231089516,407
52.0,4.7,2008-06-03 14:00:00,4.911368660441472,1.1900090470517393,294
52.0,4.7,2008-06-03 15:00:00,4.438931911720116,1.1912854196837812,202
52.0,4.7,2008-06-03 16:00:00,3.8742848100944083,1.1934237878336933,129
52.0,4.7,2008-06-03 17:00:00,3.2219158889291424,1.1969967021692782,25
52.0,4.7,2008-06-03 18:00:00,2.9062805278168815,1.2020911695946874,25
52.0,4.7,2008-06-03 19:00:00,2.900461964964156,1.2079687105321486,25
52.0,4.7,2008-06-03 20:00:00,2.798809591467535,1.2131069553156246,26
52.0,4.7,2008-06-03 21:00:00,2.3864894496675775,1.2162050294252285,26
52.0,4.7,2008-06-03 22:00:00,1.8655355685271557,1.2171855277794517,26
52.0,4.7,2008-06-03 23:00:00,1.5783332077898913,1.21724675458678,26
52.0,4.7,2008-06-04 00:00:00,1.5423601557448587,1.2202783036874159,26
52.0,4.7,2008-06-04 01:00:00,1.7310905040393099,1.2229402830093714,26
52.0,4.7,2008-06-04 02:00:00,2.0355039633943828,1.2242215509638266,26
52.0,4.7,2008-06-04 03:00:00,2.4877039107890426,1.2241705512805312,26
52.0,4.7,2008-06-04 04:00:00,2.823674104474573,1.2234018311874497,26
52.0,4.7,2008-06-04 05:00:00,2.9522485227863973,1.220496822056169,26
52.0,4.7,2008-06-04 06:00:00,2.873662754029275,1.2158595627977697,26
52.0,4.7,2008-06-04 07:00:00,2.5108660221735923,1.2110152568127253,25
52.0,4.7,2008-06-04 08:00:00,2.4432373323672567,1.206288663971437,25
52.0,4.7,2008-06-04 09:00:00,2.4362478301102737,1.2011457244081365,25
52.0,4.7,2008-06-04 10:00:00,2.6713353515518206,1.1977506970059981,25
52.0,4.7,2008-06-04 11:00:00,3.2134504440231173,1.1965966224451654,25
52.0,4.7,2008-06-04 12:00:00,3.7971884334711685,1.1972086966737572,129
52.0,4.7,2008-06-04 13:00:00,4.196306954699671,1.198522418375189,129
52.0,4.7,2008-06-04 14:00:00,4.3475308802317585,1.1998338878368957,202
52.0,4.7,2008-06-04 15:00:00,4.420978819678155,1.2016637798843208,202
52.0,4.7,2008-06-04 16:00:00,4.417368861124419,1.2048081569828093,202
52.0,4.7,2008-06-04 17:00:00,4.158133387492359,1.2081837081698008,129
52.0,4.7,2008-06-04 18:00:00,4.270989681509281,1.2123174072280893,202
52.0,4.7,2008-06-04 19:00:00,4.50103110396479,1.2181313696698262,207
52.0,4.7,2008-06-04 20:00:00,4.695466391250057,1.223414015598643,207
52.0,4.7,2008-06-04 21:00:00,4.61148316680367,1.2269748952333024,207
52.0,4.7,2008-06-04 22:00:00,4.510334691628045,1.2285839312393905,207
52.0,4.7,2008-06-04 23:00:00,4.399027979759637,1.2288978168803595,207
52.0,4.7,2008-06-05 00:00:00,4.262112537901717,1.2284458072753792,207
52.0,4.7,2008-06-05 01:00:00,4.135865501346694,1.2280371385304647,132
52.0,4.7,2008-06-05 02:00:00,3.9926102196842477,1.22813375539163,132
52.0,4.7,2008-06-05 03:00:00,3.8905440412651586,1.2282594208268645,132
52.0,4.7,2008-06-05 04:00:00,3.6797510952839896,1.2272493206397004,73
52.0,4.7,2008-06-05 05:00:00,3.521244873887988,1.224432504759082,73
52.0,4.7,2008-06-05 06:00:00,3.3950201334681376,1.221429417842064,73
52.0,4.7,2008-06-05 07:00:00,3.381704559518714,1.2190662791991407,73
52.0,4.7,2008-06-05 08:00:00,3.5019627827491844,1.217045904871349,73
52.0,4.7,2008-06-05 09:00:00,3.5947072772207895,1.21538856802737,73
52.0,4.7,2008-06-05 10:00:00,3.414596634556604,1.213588669202391,73
52.0,4.7,2008-06-05 11:00:00,3.3952400351758643,1.212234494826234,70
52.0,4.7,2008-06-05 12:00:00,3.7175784702542463,1.2087622725037883,70
52.0,4.7,2008-06-05 13:00:00,3.8953403152499337,1.2063113200450841,129
52.0,4.7,2008-06-05 14:00:00,3.9130985711062123,1.2053272715091987,129
52.0,4.7,2008-06-05 15:00:00,4.000522340231914,1.2059049815778307,129
52.0,4.7,2008-06-05 16:00:00,4.053811156361301,1.2073730303820975,129
52.0,4.7,2008-06-05 17:00:00,4.051608324864895,1.2096721167650033,129
52.0,4.7,2008-06-05 18:00:00,4.134457355637602,1.2134282831159624,132
52.0,4.7,2008-06-05 19:00:00,4.59990950792198,1.218626113923727,207
52.0,4.7,2008-06-05 20:00:00,4.72380604032081,1.2233599211219477,207
52.0,4.7,2008-06-05 21:00:00,4.510505554543826,1.2257228818448123,207
52.0,4.7,2008-06-05 22:00:00,4.284686328316345,1.226359352815044,207
52.0,4.7,2008-06-05 23:00:00,4.225622483330364,1.226793995344383,132
52.0,4.7,2008-06-06 00:00:00,4.193806384224615,1.226586455354079,132
52.0,4.7,2008-06-06 01:00:00,4.132363462384041,1.226305860413545,132
52.0,4.7,2008-06-06 02:00:00,4.029475425768113,1.225987124404266,132
52.0,4.7,2008-06-06 03:00:00,4.086883422901812,1.225698698661941,132
52.0,4.7,2008-06-06 04:00:00,4.006554057874049,1.2244673712051928,132
52.0,4.7,2008-06-06 05:00:00,3.636087095208653,1.222320856355845,73
52.0,4.7,2008-06-06 06:00:00,3.088426389924532,1.2178206484523368,26
52.0,4.7,2008-06-06 07:00:00,2.7988081828742315,1.2086994379719325,25
52.0,4.7,2008-06-06 08:00:00,2.884443932130534,1.1956784097618864,25
52.0,4.7,2008-06-06 09:00:00,3.5434690182553337,1.1860720063991201,68
52.0,4.7,2008-06-06 10:00:00,3.685575873294755,1.1804745860317536,68
52.0,4.7,2008-06-06 11:00:00,3.314964045354318,1.177200093151425,68
52.0,4.7,2008-06-06 12:00:00,2.795561764353985,1.1755542142718043,23
52.0,4.7,2008-06-06 13:00:00,2.4114184683414215,1.1745198944344006,23
52.0,4.7,2008-06-06 14:00:00,2.3681619804674057,1.1746198734929763,23
52.0,4.7,2008-06-06 15:00:00,2.561734473397347,1.1757534753259065,23
52.0,4.7,2008-06-06 16:00:00,2.6211677335997376,1.1786217593865445,23
52.0,4.7,2008-06-06 17:00:00,3.087097608280473,1.1823154527535873,23
52.0,4.7,2008-06-06 18:00:00,3.5894036815153436,1.1874813907927366,68
52.0,4.7,2008-06-06 19:00:00,3.6352387810274323,1.1912855260106607,70
52.0,4.7,2008-06-06 20:00:00,3.2007355271163553,1.1937404989444103,25
52.0,4.7,2008-06-06 21:00:00,2.3681887385116442,1.1949853964058037,25
52.0,4.7,2008-06-06 22:00:00,1.5086046412008038,1.19463959980349,25
52.0,4.7,2008-06-06 23:00:00,1.2312267313807812,1.1965881404878256,25
52.0,4.7,2008-06-07 00:00:00,1.655762400155925,1.1996792717346225,25
52.0,4.7,2008-06-07 01:00:00,2.0860956881033483,1.2040043677063976,25
52.0,4.7,2008-06-07 02:00:00,2.4953722929227165,1.209278699290295,25
52.0,4.7,2008-06-07 03:00:00,2.6700399228302305,1.212370742523634,25
52.0,4.7,2008-06-07 04:00:00,2.9577159650259968,1.2151541752228843,26
52.0,4.7,2008-06-07 05:00:00,3.2631687085385384,1.2135328763797189,73
52.0,4.7,2008-06-07 06:00:00,3.616951362255339,1.209569615582466,70
52.0,4.7,2008-06-07 07:00:00,3.7622983179816485,1.2049167363259337,129
52.0,4.7,2008-06-07 08:00:00,4.009796987821915,1.1999855911413748,129
52.0,4.7,2008-06-07 09:00:00,3.8759823951417753,1.1976043689914522,129
52.0,4.7,2008-06-07 10:00:00,3.4801858136481467,1.1967571031923088,70
52.0,4.7,2008-06-07 11:00:00,2.8023293470046635,1.1955050638122344,25
52.0,4.7,2008-06-07 12:00:00,2.06378877770108,1.1941932025574888,25
52.0,4.7,2008-06-07 13:00:00,1.6019076627951356,1.192207927666189,25
52.0,4.7,2008-06-07 14:00:00,1.5199871943634575,1.1902419635673276,25
52.0,4.7,2008-06-07 15:00:00,1.6354735180156301,1.1901527061444488,25
52.0,4.7,2008-06-07 16:00:00,1.6513036620745154,1.1910880066735146,25
52.0,4.7,2008-06-07 17:00:00,1.450493362014793,1.1930944088408872,25
52.0,4.7,2008-06-07 18:00:00,1.6124954012457413,1.1964109470366449,25
52.0,4.7,2008-06-07 19:00:00,2.6370371999767963,1.2019671539356231,25
52.0,4.7,2008-06-07 20:00:00,3.4602433631849783,1.207837030427992,70
52.0,4.7,2008-06-07 21:00:00,3.7707122715393684,1.2122642300751156,129
52.0,4.7,2008-06-07 22:00:00,3.7615386736290395,1.2159951262596678,132
52.0,4.7,2008-06-07 23:00:00,3.510342934402566,1.218262882729386,73
52.0,4.7,2008-06-08 00:00:00,3.0500434752246863,1.219128577104623,26
52.0,4.7,2008-06-08 01:00:00,2.4029628050635883,1.2177425335787677,26
52.0,4.7,2008-06-08 02:00:00,1.7135360758060163,1.2180823944043186,26
52.0,4.7,2008-06-08 03:00:00,1.5572398741327995,1.2202716109728844,26
52.0,4.7,2008-06-08 04:00:00,1.9100428685624034,1.2243905580887677,26
52.0,4.7,2008-06-08 05:00:00,2.1577279610693294,1.2256931549209735,26
52.0,4.7,2008-06-08 06:00:00,2.4352341371411925,1.218183129872554,26
52.0,4.7,2008-06-08 07:00:00,2.3537526681442027,1.2096570707267107,25
52.0,4.7,2008-06-08 08:00:00,2.122733550183213,1.2033230568392392,25
52.0,4.7,2008-06-08 09:00:00,1.8114713990588889,1.1981591887812841,25
52.0,4.7,2008-06-08 10:00:00,1.6132865218591042,1.1943009079016984,25
52.0,4.7,2008-06-08 11:00:00,2.00507083131162,1.1912510237647875,25
52.0,4.7,2008-06-08 12:00:00,2.483957400029093,1.1883024559572721,25
52.0,4.7,2008-06-08 13:00:00,2.9609546251518712,1.1861339461984428,23
52.0,4.7,2008-06-08 14:00:00,3.403150747820434,1.185042603736259,68
52.0,4.7,2008-06-08 15:00:00,3.893425203961006,1.1847562688953426,125
52.0,4.7,2008-06-08 16:00:00,4.17627895838139,1.185317976272779,125
52.0,4.7,2008-06-08 17:00:00,4.1374138105322205,1.1888492143180438,129
52.0,4.7,2008-06-08 18:00:00,4.716310208884577,1.1947649345785316,202
52.0,4.7,2008-06-08 19:00:00,5.197262047625242,1.201339347755443,294
52.0,4.7,2008-06-08 20:00:00,5.393822946038577,1.2065502248868658,407
52.0,4.7,2008-06-08 21:00:00,5.451871786998682,1.209664580383101,407
52.0,4.7,2008-06-08 22:00:00,5.504613169429088,1.2123513535512485,407
52.0,4.7,2008-06-08 23:00:00,5.512653731512847,1.2154570379079273,416
52.0,4.7,2008-06-09 00:00:00,5.524611742278727,1.21897849295686,416
52.0,4.7,2008-06-09 01:00:00,5.561994086756743,1.222887363764604,416
52.0,4.7,2008-06-09 02:00:00,5.570568975170947,1.22654047180792,416
52.0,4.7,2008-06-09 03:00:00,5.220278669733748,1.2290456897281603,302
52.0,4.7,2008-06-09 04:00:00,4.6277375323353445,1.2285790246724833,207
52.0,4.7,2008-06-09 05:00:00,3.666417894844145,1.2252566879931694,73
52.0,4.7,2008-06-09 06:00:00,2.7941762729909696,1.2176934765401126,26
52.0,4.7,2008-06-09 07:00:00,2.6113124847742784,1.2053333509209216,25
52.0,4.7,2008-06-09 08:00:00,3.023736211701073,1.1930440113628251,25
52.0,4.7,2008-06-09 09:00:00,2.8051889114180355,1.188332871908932,25
52.0,4.7,2008-06-09 10:00:00,2.516990565296066,1.1850084067587245,23
52.0,4.7,2008-06-09 11:00:00,2.3796152507999775,1.183259107764278,23
52.0,4.7,2008-06-09 12:00:00,2.5751357396845918,1.1824470195676253,23
52.0,4.7,2008-06-09 13:00:00,2.910926870294877,1.1822010353498706,23
52.0,4.7,2008-06-09 14:00:00,3.1432533127708937,1.1825592457371876,23
52.0,4.7,2008-06-09 15:00:00,3.717643847217904,1.1843081253310985,68
52.0,4.7,2008-06-09 16:00:00,4.104156134770022,1.1868647693683687,125
52.0,4.7,2008-06-09 17:00:00,4.715722696130671,1.1908131782358882,202
52.0,4.7,2008-06-09 18:00:00,5.1446346444192566,1.195708233094546,294
52.0,4.7,2008-06-09 19:00:00,5.370632412055798,1.2019850999515713,407
52.0,4.7,2008-06-09 20:00:00,5.294163483790516,1.205818223786427,407
52.0,4.7,2008-06-09 21:00:00,4.795687838555909,1.2088646424580873,294
52.0,4.7,2008-06-09 22:00:00,4.140232801249732,1.2109374544143645,129
52.0,4.7,2008-06-09 23:00:00,3.4310679963094834,1.2117812395179308,70
52.0,4.7,2008-06-10 00:00:00,2.564896426341177,1.2108246271182146,25
52.0,4.7,2008-06-10 01:00:00,1.6547551810887886,1.2108852363791813,25
52.0,4.7,2008-06-10 02:00:00,1.141565592423126,1.2111165803205641,25
52.0,4.7,2008-06-10 03:00:00,1.81648804614744,1.213985231816647,26
52.0,4.7,2008-06-10 04:00:00,3.0546326433519715,1.2173414234960254,26
52.0,4.7,2008-06-10 05:00:00,3.9377048176909017,1.2189796060797042,132
52.0,4.7,2008-06-10 06:00:00,4.597108123393027,1.2156656597421243,207
52.0,4.7,2008-06-10 07:00:00,5.9725656925701855,1.2081731246813057,542
52.0,4.7,2008-06-10 08:00:00,6.604877080229687,1.2049977181908094,701
52.0,4.7,2008-06-10 09:00:00,6.825755797248079,1.202219465337184,887
52.0,4.7,2008-06-10 10:00:00,7.479893064597106,1.2001068032328075,1102
52.0,4.7,2008-06-10 11:00:00,7.984466149521028,1.2001792652280288,1346
52.0,4.7,2008-06-10 12:00:00,8.412830017223724,1.201490972051751,1618
52.0,4.7,2008-06-10 13:00:00,8.59046763840056,1.2034506133682799,1618
52.0,4.7,2008-06-10 14:00:00,8.143801379842385,1.205673871574563,1346
52.0,4.7,2008-06-10 15:00:00,8.19169513435915,1.2087188679888796,1346
52.0,4.7,2008-06-10 16:00:00,8.167803771360473,1.2128694744636839,1375
52.0,4.7,2008-06-10 17:00:00,7.9021123572498455,1.2170995550332135,1375
52.0,4.7,2008-06-10 18:00:00,7.338017666632605,1.2223435771488498,1126
52.0,4.7,2008-06-10 19:00:00,6.442344877817292,1.2289246107153742,717
52.0,4.7,2008-06-10 20:00:00,5.921422967432907,1.2334520395840267,554
52.0,4.7,2008-06-10 21:00:00,5.490219474230216,1.2357294879862986,416
52.0,4.7,2008-06-10 22:00:00,5.004147335276813,1.2366364210102114,302
52.0,4.7,2008-06-10 23:00:00,4.610878893161873,1.2367559882252375,207
52.0,4.7,2008-06-11 00:00:00,4.416809284712709,1.2364789271950378,207
52.0,4.7,2008-06-11 01:00:00,4.374782627507304,1.2350829893603552,207
