Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-12-01 00:00:00,0.9859798163885611,-0.0,0.0,0.35183105468752274,0.1354551378257038,0.0
52.0,4.7,2008-12-01 01:00:00,1.9859798163885611,-0.0,0.0,-0.7366699218749773,0.13624615603518436,0.0
52.0,4.7,2008-12-01 02:00:00,2.985979816388561,-0.0,0.0,-1.2389892578124773,0.1366111935962489,0.0
52.0,4.7,2008-12-01 03:00:00,3.985979816388561,-0.0,0.0,-1.4449218749999773,0.1367608456899344,0.0
52.0,4.7,2008-12-01 04:00:00,4.985979816388562,-0.0,0.0,-1.8206542968749773,0.13703389201143057,0.0
52.0,4.7,2008-12-01 05:00:00,5.985979816388562,-0.0,0.0,-1.7953857421874773,0.1370155292471194,0.0
52.0,4.7,2008-12-01 06:00:00,6.985979816388562,0.0,0.0,-1.6604370117187273,0.13691746144061714,0.0
52.0,4.7,2008-12-01 07:00:00,7.985979816388562,0.21762699228546425,0.6793856069490504,-1.7678622649747744,0.13738896139851506,0.12846011092890133
52.0,4.7,2008-12-01 08:00:00,8.98597981638856,25.81708895175933,31.08107360948172,2.4669727273679993,0.15203209585115987,8.860430664118647
52.0,4.7,2008-12-01 09:00:00,9.98597981638856,86.78801118401847,72.3409684998438,9.060529436273317,0.1594042186888379,25.930067524841473
52.0,4.7,2008-12-01 10:00:00,10.98597981638856,167.0420427798298,95.47067517977716,13.543350088074028,0.15869898676210417,42.47378415818522
52.0,4.7,2008-12-01 11:00:00,11.98597981638856,299.5257051123489,97.01895652744702,18.646679947104282,0.15659932865879322,63.148493969427456
52.0,4.7,2008-12-01 12:00:00,12.98597981638856,383.9657072778434,88.30049638631596,21.161572836893754,0.15577567336584386,74.73567999875941
52.0,4.7,2008-12-01 13:00:00,13.98597981638856,48.94473105895117,63.44479045989564,9.110653414961803,0.15587084372252907,17.876953963825677
52.0,4.7,2008-12-01 14:00:00,14.98597981638856,4.927641599141451,16.320843590135546,5.337909472377259,0.14004215818933774,3.0536398975156156
52.0,4.7,2008-12-01 15:00:00,15.98597981638856,0.22976409287045207,0.9295225674565334,4.249677156769104,0.13312791527599768,0.1601158498270874
52.0,4.7,2008-12-01 16:00:00,16.98597981638856,0.0,0.0,4.136956787109398,0.1327044711345497,0.0
52.0,4.7,2008-12-01 17:00:00,17.98597981638856,0.0,0.0,4.078454589843773,0.13274698492583528,0.0
52.0,4.7,2008-12-01 18:00:00,18.98597981638856,-0.0,0.0,3.9272399902343977,0.1328568732074316,0.0
52.0,4.7,2008-12-01 19:00:00,19.98597981638856,-0.0,0.0,3.9215942382812727,0.13286097599897453,0.0
52.0,4.7,2008-12-01 20:00:00,20.98597981638856,-0.0,0.0,4.170373535156273,0.13268018704406578,0.0
