Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-09-01 00:00:00,8.327403006858997,1.2025723034222482,1618
52.0,4.7,2008-09-01 01:00:00,8.712242352716926,1.2055729432903024,1618
52.0,4.7,2008-09-01 02:00:00,9.322859693311212,1.2070005591542183,2227
52.0,4.7,2008-09-01 03:00:00,9.882998865453564,1.207037150873499,2524
52.0,4.7,2008-09-01 04:00:00,10.265895931972238,1.207122237169721,2767
52.0,4.7,2008-09-01 05:00:00,10.417289207758378,1.2072286669883623,2767
52.0,4.7,2008-09-01 06:00:00,10.6154761330709,1.2065943406001292,2767
52.0,4.7,2008-09-01 07:00:00,10.88242246412096,1.2054172004916155,2956
52.0,4.7,2008-09-01 08:00:00,10.942980190639364,1.2028862425461577,2956
52.0,4.7,2008-09-01 09:00:00,10.895733644314754,1.201271590837752,2956
52.0,4.7,2008-09-01 10:00:00,10.72822814591348,1.1995470447059438,2767
52.0,4.7,2008-09-01 11:00:00,10.391234063048422,1.19764467463788,2767
52.0,4.7,2008-09-01 12:00:00,10.135969433414271,1.1961370033288055,2524
52.0,4.7,2008-09-01 13:00:00,9.917764417384594,1.1955694819720457,2524
52.0,4.7,2008-09-01 14:00:00,9.58380314159213,1.1959507320321077,2227
52.0,4.7,2008-09-01 15:00:00,9.121106523369528,1.1970231334497203,1914
52.0,4.7,2008-09-01 16:00:00,8.716716038754457,1.1986626903489468,1618
52.0,4.7,2008-09-01 17:00:00,8.128165917746562,1.201142745459809,1346
52.0,4.7,2008-09-01 18:00:00,7.621972277012345,1.2048096514182003,1102
52.0,4.7,2008-09-01 19:00:00,7.651760893052235,1.2072549174605767,1102
52.0,4.7,2008-09-01 20:00:00,7.748692297524229,1.209431779141885,1102
52.0,4.7,2008-09-01 21:00:00,7.9286454278940335,1.2109068374443888,1346
52.0,4.7,2008-09-01 22:00:00,8.144778873835252,1.212697813415217,1375
52.0,4.7,2008-09-01 23:00:00,8.228352259553285,1.2136691339637011,1375
52.0,4.7,2008-09-02 00:00:00,8.266620214005448,1.2140918546105615,1653
52.0,4.7,2008-09-02 01:00:00,8.54771175252802,1.2147533076727477,1653
52.0,4.7,2008-09-02 02:00:00,8.945586196210353,1.2142857651976946,1955
52.0,4.7,2008-09-02 03:00:00,9.278589913180408,1.2123214528702488,2227
52.0,4.7,2008-09-02 04:00:00,9.503082874387541,1.2100455779486734,2227
52.0,4.7,2008-09-02 05:00:00,9.677587485810864,1.2097849252073491,2227
52.0,4.7,2008-09-02 06:00:00,9.981797987702889,1.208788003447381,2524
52.0,4.7,2008-09-02 07:00:00,10.661426550599495,1.2071046656483073,2767
52.0,4.7,2008-09-02 08:00:00,11.49440070168482,1.2053048017096128,3032
52.0,4.7,2008-09-02 09:00:00,11.818794889589757,1.2028700950368971,3060
52.0,4.7,2008-09-02 10:00:00,11.940758883825465,1.1995683224471063,3060
52.0,4.7,2008-09-02 11:00:00,11.847314150820944,1.196111589019793,3060
52.0,4.7,2008-09-02 12:00:00,11.599128173293252,1.1941519923052606,3032
52.0,4.7,2008-09-02 13:00:00,11.459404454299085,1.192802584665312,3032
52.0,4.7,2008-09-02 14:00:00,11.585731504065066,1.1924813254433348,3032
52.0,4.7,2008-09-02 15:00:00,11.703023228233436,1.1929075575779033,3032
52.0,4.7,2008-09-02 16:00:00,11.39455602765953,1.1957862135206299,3032
52.0,4.7,2008-09-02 17:00:00,10.836513267349321,1.197790408064705,2956
52.0,4.7,2008-09-02 18:00:00,10.282452625353978,1.2012005132991501,2767
52.0,4.7,2008-09-02 19:00:00,9.710860121767114,1.2041887850464652,2227
52.0,4.7,2008-09-02 20:00:00,9.011372041321493,1.206768501247227,1914
52.0,4.7,2008-09-02 21:00:00,9.254014807924124,1.2083573044424016,2227
