Latitude,Longitude,GMT,Wind Speed at Hub Height,Air Density at Hub Height,Power Generation
52.0,4.7,2008-01-01 00:00:00,4.433003189398292,1.286511916553377,218
52.0,4.7,2008-01-01 01:00:00,4.413689566950354,1.2883027827339284,218
52.0,4.7,2008-01-01 02:00:00,4.528789412909325,1.288430124888549,218
52.0,4.7,2008-01-01 03:00:00,4.609817776241439,1.2883019389499037,218
52.0,4.7,2008-01-01 04:00:00,4.35288098294128,1.2880050684217739,218
52.0,4.7,2008-01-01 05:00:00,4.363425851171978,1.28773606594416,218
52.0,4.7,2008-01-01 06:00:00,4.598956602362269,1.2871649621991554,218
52.0,4.7,2008-01-01 07:00:00,4.879306386902768,1.2874223838231573,316
52.0,4.7,2008-01-01 08:00:00,5.033837685931479,1.288574930220583,316
52.0,4.7,2008-01-01 09:00:00,5.026864031915032,1.2884276768649232,316
52.0,4.7,2008-01-01 10:00:00,5.198637182102924,1.2871646343447694,316
52.0,4.7,2008-01-01 11:00:00,5.255719680531804,1.2846048774937289,435
52.0,4.7,2008-01-01 12:00:00,5.216003028831972,1.2799654525910267,316
52.0,4.7,2008-01-01 13:00:00,5.270883810494548,1.2780763865567568,435
52.0,4.7,2008-01-01 14:00:00,5.630571613164687,1.2800394812461378,435
52.0,4.7,2008-01-01 15:00:00,6.468165034483869,1.2844370563885525,748
52.0,4.7,2008-01-01 16:00:00,7.300628383301309,1.288912200693286,1174
52.0,4.7,2008-01-01 17:00:00,7.799442506429769,1.292932804290497,1433
52.0,4.7,2008-01-01 18:00:00,8.059309964352252,1.2970026212055563,1433
52.0,4.7,2008-01-01 19:00:00,8.142639417693742,1.2995397867295537,1433
52.0,4.7,2008-01-01 20:00:00,7.930046086823112,1.3003092785676902,1433
52.0,4.7,2008-01-01 21:00:00,7.905929061095157,1.30078642148597,1433
52.0,4.7,2008-01-01 22:00:00,7.223369931670596,1.302359647114823,946
52.0,4.7,2008-01-01 23:00:00,7.368341260036571,1.3029028814759867,1174
52.0,4.7,2008-01-02 00:00:00,7.236074811183082,1.3029080568551805,946
52.0,4.7,2008-01-02 01:00:00,7.257247098789159,1.3034702562292872,1174
52.0,4.7,2008-01-02 02:00:00,7.386288382756798,1.3034705094887808,1174
52.0,4.7,2008-01-02 03:00:00,7.592792998203752,1.3041150677623583,1174
52.0,4.7,2008-01-02 04:00:00,7.891320751422282,1.3056773438891125,1433
52.0,4.7,2008-01-02 05:00:00,7.861613629052834,1.3071516401142507,1433
52.0,4.7,2008-01-02 06:00:00,7.899968943250074,1.3077312040300333,1433
52.0,4.7,2008-01-02 07:00:00,7.883857272340666,1.3076572825231596,1433
52.0,4.7,2008-01-02 08:00:00,7.822455461488491,1.3059678826544938,1433
52.0,4.7,2008-01-02 09:00:00,7.399666128324703,1.30082415334192,1174
52.0,4.7,2008-01-02 10:00:00,7.294739931177475,1.2938182481577336,1174
52.0,4.7,2008-01-02 11:00:00,7.666368606252883,1.2871782536157745,1174
52.0,4.7,2008-01-02 12:00:00,8.549290494301115,1.2824767314820338,1722
52.0,4.7,2008-01-02 13:00:00,9.111141597616816,1.281509948574337,2035
52.0,4.7,2008-01-02 14:00:00,9.242815101407931,1.2841277004178564,2035
52.0,4.7,2008-01-02 15:00:00,9.865921800736231,1.2880786766196586,2658
52.0,4.7,2008-01-02 16:00:00,10.237444332675754,1.291186076884067,2658
52.0,4.7,2008-01-02 17:00:00,10.385773408641626,1.2927564238975278,2869
52.0,4.7,2008-01-02 18:00:00,10.403270383766285,1.2940584703261093,2869
52.0,4.7,2008-01-02 19:00:00,10.373522694428933,1.2941974502597504,2869
52.0,4.7,2008-01-02 20:00:00,10.336429074223577,1.2937500728017992,2869
52.0,4.7,2008-01-02 21:00:00,10.385463723554713,1.2935656801898956,2869
52.0,4.7,2008-01-02 22:00:00,10.589605609583334,1.2934109134060314,2869
52.0,4.7,2008-01-02 23:00:00,10.723776920984752,1.2931795052557138,2869
52.0,4.7,2008-01-03 00:00:00,10.852212514296516,1.292394926769751,3017
52.0,4.7,2008-01-03 01:00:00,10.987815576415095,1.2918626884131623,3017
52.0,4.7,2008-01-03 02:00:00,11.179271909659066,1.2901362604398718,3017
52.0,4.7,2008-01-03 03:00:00,11.364204556649817,1.2880986689096754,3056
52.0,4.7,2008-01-03 04:00:00,11.669620209042654,1.2856692560674385,3056
52.0,4.7,2008-01-03 05:00:00,12.048534177842606,1.2834010739347814,3069
52.0,4.7,2008-01-03 06:00:00,12.332712916292058,1.2819523265555757,3074
52.0,4.7,2008-01-03 07:00:00,12.423498386037503,1.2810662418333776,3074
52.0,4.7,2008-01-03 08:00:00,12.363802532005261,1.2794258776317424,3074
52.0,4.7,2008-01-03 09:00:00,11.995771338934622,1.2768805038362716,3069
52.0,4.7,2008-01-03 10:00:00,11.591507378587671,1.273715625979074,3056
52.0,4.7,2008-01-03 11:00:00,11.221703499971683,1.27056592782246,3017
52.0,4.7,2008-01-03 12:00:00,10.727343244083048,1.2686399164027764,2869
52.0,4.7,2008-01-03 13:00:00,10.241118791001712,1.2687220493080538,2658
52.0,4.7,2008-01-03 14:00:00,9.867524719510829,1.2696104739359224,2658
52.0,4.7,2008-01-03 15:00:00,9.837278333757766,1.2710026550276916,2658
52.0,4.7,2008-01-03 16:00:00,9.862737719939568,1.2712524846995314,2658
52.0,4.7,2008-01-03 17:00:00,9.822613424613518,1.2713960960790003,2658
52.0,4.7,2008-01-03 18:00:00,9.804986453416443,1.271346525256133,2658
52.0,4.7,2008-01-03 19:00:00,9.840920122870635,1.2716068270329897,2658
52.0,4.7,2008-01-03 20:00:00,9.819916498008824,1.2720182332789485,2658
52.0,4.7,2008-01-03 21:00:00,9.734343892042183,1.2723133693470978,2362
52.0,4.7,2008-01-03 22:00:00,9.534373157751316,1.2723125778969562,2362
52.0,4.7,2008-01-03 23:00:00,9.35533213659011,1.2723855486082238,2362
52.0,4.7,2008-01-04 00:00:00,9.208812567618168,1.2720388337913235,2035
52.0,4.7,2008-01-04 01:00:00,9.198728393298955,1.2723888434119504,2035
52.0,4.7,2008-01-04 02:00:00,9.285200319379577,1.272632350265699,2362
52.0,4.7,2008-01-04 03:00:00,9.328425239495276,1.272535327306047,2362
52.0,4.7,2008-01-04 04:00:00,9.434556860970046,1.2724556198700938,2362
52.0,4.7,2008-01-04 05:00:00,9.589448403075187,1.2725583927366215,2362
52.0,4.7,2008-01-04 06:00:00,9.62791653196451,1.2737349663229296,2362
52.0,4.7,2008-01-04 07:00:00,9.462840531118541,1.2743544156000326,2362
52.0,4.7,2008-01-04 08:00:00,9.13278446146457,1.2729998707506418,2035
52.0,4.7,2008-01-04 09:00:00,8.746458134248698,1.2706480259282997,1722
52.0,4.7,2008-01-04 10:00:00,8.404473126536562,1.2677846766671714,1722
52.0,4.7,2008-01-04 11:00:00,8.034413993573175,1.2647794072668181,1433
52.0,4.7,2008-01-04 12:00:00,7.798373217068791,1.2608344505511568,1404
52.0,4.7,2008-01-04 13:00:00,8.054528217131024,1.2577070200093132,1404
52.0,4.7,2008-01-04 14:00:00,8.691196979679603,1.2569559279920812,1687
52.0,4.7,2008-01-04 15:00:00,9.587834284746128,1.2589779393655753,2317
52.0,4.7,2008-01-04 16:00:00,10.590945442252917,1.2610003859582222,2838
52.0,4.7,2008-01-04 17:00:00,11.460201632895775,1.2625524244419615,3056
52.0,4.7,2008-01-04 18:00:00,12.112390560174088,1.261949319964709,3067
52.0,4.7,2008-01-04 19:00:00,12.605173881982461,1.2582428669316534,3073
52.0,4.7,2008-01-04 20:00:00,13.015785438517364,1.2532539702903847,3075
52.0,4.7,2008-01-04 21:00:00,13.43922628491603,1.2487836393701364,3075
52.0,4.7,2008-01-04 22:00:00,13.9661164968499,1.245932268636064,3075
52.0,4.7,2008-01-04 23:00:00,14.324903617627507,1.2439251988953264,3075
52.0,4.7,2008-01-05 00:00:00,14.527592526489197,1.2410454107909337,3075
52.0,4.7,2008-01-05 01:00:00,14.724114337896498,1.2380113217686017,3075
52.0,4.7,2008-01-05 02:00:00,15.171580946094085,1.2347570878680134,3075
52.0,4.7,2008-01-05 03:00:00,15.376253790331864,1.2329193267296243,3075
52.0,4.7,2008-01-05 04:00:00,14.813246540774855,1.2353100378067323,3075
52.0,4.7,2008-01-05 05:00:00,13.466643036908351,1.2366815235172752,3075
52.0,4.7,2008-01-05 06:00:00,12.005771042148424,1.235600863767844,3065
52.0,4.7,2008-01-05 07:00:00,11.36871781158178,1.2335321668719805,3044
52.0,4.7,2008-01-05 08:00:00,11.322113432665333,1.2322230096297802,3044
52.0,4.7,2008-01-05 09:00:00,11.564878955691217,1.2312485914386186,3044
52.0,4.7,2008-01-05 10:00:00,12.156438054082452,1.2309440760471784,3065
52.0,4.7,2008-01-05 11:00:00,12.795428540865585,1.2306397690939352,3075
52.0,4.7,2008-01-05 12:00:00,12.820405591026462,1.22975309228051,3075
52.0,4.7,2008-01-05 13:00:00,12.449579565430069,1.228963973292702,3073
52.0,4.7,2008-01-05 14:00:00,11.900112694684607,1.2307933896382606,3065
52.0,4.7,2008-01-05 15:00:00,11.32159931196527,1.234999464542884,3044
52.0,4.7,2008-01-05 16:00:00,10.832984962376376,1.2378671772080385,3000
52.0,4.7,2008-01-05 17:00:00,10.291107060518849,1.2408144654756361,2838
52.0,4.7,2008-01-05 18:00:00,9.660085517885374,1.2433441366734217,2317
52.0,4.7,2008-01-05 19:00:00,9.154077817721733,1.2447146935043016,1995
52.0,4.7,2008-01-05 20:00:00,8.76897710882786,1.2448734749703096,1995
52.0,4.7,2008-01-05 21:00:00,8.309414216435435,1.244980534360156,1687
52.0,4.7,2008-01-05 22:00:00,7.7573225389052824,1.2450959585552057,1404
52.0,4.7,2008-01-05 23:00:00,7.1863023900527985,1.244783504064839,926
52.0,4.7,2008-01-06 00:00:00,6.7368170095542785,1.24382536689486,733
52.0,4.7,2008-01-06 01:00:00,6.697874201850196,1.2424188879642417,733
52.0,4.7,2008-01-06 02:00:00,7.104550038502508,1.241506308733966,926
