Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-08-01 00:00:00,0.7108625257427671,-0.0,0.0,22.589990234375023,0.11929457459680151,0.0
52.0,4.7,2008-08-01 01:00:00,1.7108625257427672,-0.0,0.0,22.320581054687523,0.11949035537378074,0.0
52.0,4.7,2008-08-01 02:00:00,2.710862525742767,-0.0,0.0,22.058129882812523,0.11968107973739889,0.0
52.0,4.7,2008-08-01 03:00:00,3.710862525742767,-0.0,0.0,21.820764160156273,0.11985357440021542,0.0
52.0,4.7,2008-08-01 04:00:00,4.710862525742767,0,5.697512502909186,21.930087183753272,0.12219816152038337,0.7229170216315918
52.0,4.7,2008-08-01 05:00:00,5.710862525742767,0,25.491359916382795,21.891058433952814,0.12954870306720578,3.4384837237994117
52.0,4.7,2008-08-01 06:00:00,6.710862525742767,1.6285323638291636,50.0946100544927,22.100760585898588,0.13688921652059519,7.438211624275358
52.0,4.7,2008-08-01 07:00:00,7.710862525742767,171.374451165805,171.32463338532904,31.879253325441674,0.14638333788936786,52.29475991073378
52.0,4.7,2008-08-01 08:00:00,8.710862525742767,428.2031585719011,101.67975259952334,37.81657153806061,0.1443051443938437,79.2123464848371
52.0,4.7,2008-08-01 09:00:00,9.710862525742767,611.2437287399841,75.11933719863923,43.77159783689112,0.13989848919481673,98.99986639828327
52.0,4.7,2008-08-01 10:00:00,10.710862525742767,718.7376990890723,71.13642817041891,47.89828990604255,0.13669455370471162,111.00830465376667
52.0,4.7,2008-08-01 11:00:00,11.710862525742767,762.4977870130809,68.2902520232396,49.85734100579074,0.13540498100879583,115.5205754596317
52.0,4.7,2008-08-01 12:00:00,12.710862525742767,747.2380545657603,65.05739041815302,49.742365633440095,0.13541206910793444,112.97503234936902
52.0,4.7,2008-08-01 13:00:00,13.710862525742767,649.8073568662664,63.39742943231731,46.9597868685981,0.1374773021250038,100.88794201177794
52.0,4.7,2008-08-01 14:00:00,14.710862525742767,523.0150084750142,59.278041929138006,43.00044933756915,0.1407223339623815,84.60185130963744
52.0,4.7,2008-08-01 15:00:00,15.710862525742767,359.3857755501019,57.753309969926406,37.48176920178837,0.14332193827496276,62.115432452224134
52.0,4.7,2008-08-01 16:00:00,16.710862525742765,183.357932603864,60.46262328260526,31.332291291014815,0.14563484393388554,37.348613754470726
52.0,4.7,2008-08-01 17:00:00,17.710862525742765,31.599036100841275,54.9036124850819,25.203235745699004,0.14179544275953107,13.403027929964983
52.0,4.7,2008-08-01 18:00:00,18.710862525742765,0,29.387966864631167,21.378583028142533,0.1316431034456785,4.235782298426924
52.0,4.7,2008-08-01 19:00:00,19.710862525742765,0,0.9275923107857964,18.130994331137835,0.12296057066982885,0.12442752315508725
52.0,4.7,2008-08-01 20:00:00,20.710862525742765,-0.0,0.0,17.317742919921898,0.12312593875761994,0.0
52.0,4.7,2008-08-01 21:00:00,21.710862525742765,-0.0,0.0,16.976861572265648,0.12337365865780772,0.0
52.0,4.7,2008-08-01 22:00:00,22.710862525742765,-0.0,0.0,16.736352539062523,0.12354843757753735,0.0
52.0,4.7,2008-08-01 23:00:00,0.21086252574276637,-0.0,0.0,16.426477050781273,0.1237736253901163,0.0
52.0,4.7,2008-08-02 00:00:00,0.7115906076909299,-0.0,0.0,16.022973632812523,0.12406685301055344,0.0
52.0,4.7,2008-08-02 01:00:00,1.71159060769093,-0.0,0.0,15.569879150390648,0.12439611866481379,0.0
52.0,4.7,2008-08-02 02:00:00,2.71159060769093,-0.0,0.0,15.104547119140648,0.12473427739695911,0.0
52.0,4.7,2008-08-02 03:00:00,3.71159060769093,-0.0,0.0,14.637322998046898,0.1250738111187026,0.0
52.0,4.7,2008-08-02 04:00:00,4.71159060769093,0,20.671741101978306,15.893041403735255,0.13237878185636062,2.8893547956759087
52.0,4.7,2008-08-02 05:00:00,5.71159060769093,0,84.35290302904453,20.67462131250324,0.14448152006489678,13.029930441587512
52.0,4.7,2008-08-02 06:00:00,6.71159060769093,59.95975052605789,132.20102642325062,26.744065334325686,0.1480161532536549,30.0752018437134
52.0,4.7,2008-08-02 07:00:00,7.71159060769093,208.67078019552557,151.125340285788,34.30540827131968,0.14484593716591876,54.331838804980286
52.0,4.7,2008-08-02 08:00:00,8.71159060769093,371.3401257958022,132.1491296492143,40.052535755829346,0.14247856163319675,74.31812629881766
52.0,4.7,2008-08-02 09:00:00,9.71159060769093,486.6079296983,100.77570557555354,43.35618333053815,0.14046812827251723,85.23737208847817
52.0,4.7,2008-08-02 10:00:00,10.71159060769093,596.670334720551,91.47179740890844,47.00707719049508,0.13754295046476864,97.4739686756489
52.0,4.7,2008-08-02 11:00:00,11.71159060769093,684.0037842418013,83.27263468810912,49.25877971935114,0.13568901238046793,107.02378820057778
52.0,4.7,2008-08-02 12:00:00,12.71159060769093,517.0306160051563,96.8772248602692,43.83942140871263,0.1401018500826982,88.69202587748177
52.0,4.7,2008-08-02 13:00:00,13.71159060769093,320.8757052305515,149.84042690032126,39.09235470363067,0.14282556898127619,69.51525596529144
52.0,4.7,2008-08-02 14:00:00,14.71159060769093,193.43439397941955,140.11822026073457,34.66789197142702,0.14422609845801637,49.96928436797901
