Latitude,Longitude,GMT,AST,Direct Tilted Irradiance,Diffused Tilted Irradiance,Cell Temperature,Panel Efficiency,Power Generation
52.0,4.7,2008-04-01 00:00:00,0.7553155769624479,-0.0,0.0,3.5045104980468977,0.13316407249636633,0.0
52.0,4.7,2008-04-01 01:00:00,1.755315576962448,-0.0,0.0,3.4316040039062727,0.13321705395039932,0.0
52.0,4.7,2008-04-01 02:00:00,2.755315576962448,-0.0,0.0,3.3936706542968977,0.13324462027411763,0.0
52.0,4.7,2008-04-01 03:00:00,3.755315576962448,-0.0,0.0,3.4499450683593977,0.13320372542219766,0.0
52.0,4.7,2008-04-01 04:00:00,4.755315576962448,-0.0,0.0,3.8921142578125227,0.1328823992240042,0.0
52.0,4.7,2008-04-01 05:00:00,5.755315576962448,0,11.98717719778635,5.247264461759722,0.13683344683343004,1.7069155898622936
52.0,4.7,2008-04-01 06:00:00,6.755315576962448,8.866565877183492,68.63020968247909,9.022850347018618,0.15144500534598068,12.172466636061937
52.0,4.7,2008-04-01 07:00:00,7.755315576962448,38.74092969597831,136.0484566664938,13.71904753725713,0.15679517294226886,28.361869340156677
52.0,4.7,2008-04-01 08:00:00,8.755315576962447,53.77567612386574,159.07533093687564,16.437154830031076,0.1558930388442537,34.359075646023285
52.0,4.7,2008-04-01 09:00:00,9.755315576962447,91.21815442107285,219.69411444126783,19.98690529167879,0.15459822048425922,49.565679568724455
52.0,4.7,2008-04-01 10:00:00,10.755315576962447,125.81196933129591,227.67068834211014,21.45017615548465,0.15405253616436335,56.151790825054086
52.0,4.7,2008-04-01 11:00:00,11.755315576962447,89.00392404082221,183.3142301395675,18.962457332254004,0.1549219072190463,43.66144016690057
52.0,4.7,2008-04-01 12:00:00,12.755315576962447,175.08321995855286,215.21695874532497,22.718258131090895,0.15362711418661912,61.79825107304723
52.0,4.7,2008-04-01 13:00:00,13.755315576962447,58.46934443517129,148.80470919209054,17.46147452121956,0.15503381964391852,33.301991040253135
52.0,4.7,2008-04-01 14:00:00,14.755315576962447,91.31651336582058,167.33507018111078,19.22135507354596,0.15456545228954524,41.2716974389118
52.0,4.7,2008-04-01 15:00:00,15.755315576962447,193.30877804783407,119.22393783581148,21.070888673418754,0.15383064054952394,49.599161727113994
52.0,4.7,2008-04-01 16:00:00,16.755315576962445,102.09889202200674,73.59945513897317,16.44492361826755,0.15487205883876487,28.261388763152915
52.0,4.7,2008-04-01 17:00:00,17.755315576962445,8.72146478824065,28.837509298792373,10.765046519594442,0.14146666151010012,5.605490204180064
52.0,4.7,2008-04-01 18:00:00,18.755315576962445,0,0.09253643375693074,8.257869341585238,0.12975174230695283,0.012879828660948308
52.0,4.7,2008-04-01 19:00:00,19.755315576962445,-0.0,0.0,7.770135498046898,0.13006422497902992,0.0
52.0,4.7,2008-04-01 20:00:00,20.755315576962445,-0.0,0.0,7.578027343750023,0.1302038307777481,0.0
52.0,4.7,2008-04-01 21:00:00,21.755315576962445,-0.0,0.0,7.377923583984398,0.13034924701638118,0.0
52.0,4.7,2008-04-01 22:00:00,22.755315576962445,-0.0,0.0,7.105249023437523,0.1305474007592798,0.0
52.0,4.7,2008-04-01 23:00:00,0.25531557696244706,-0.0,0.0,6.847467041015648,0.13073473200340568,0.0
52.0,4.7,2008-04-02 00:00:00,0.7605954636809324,-0.0,0.0,6.714837646484398,0.13083111433878764,0.0
52.0,4.7,2008-04-02 01:00:00,1.7605954636809324,-0.0,0.0,6.622766113281273,0.13089802310681506,0.0
52.0,4.7,2008-04-02 02:00:00,2.7605954636809327,-0.0,0.0,6.560968017578148,0.13094293204127166,0.0
52.0,4.7,2008-04-02 03:00:00,3.7605954636809327,-0.0,0.0,6.337762451171898,0.13110513645935346,0.0
52.0,4.7,2008-04-02 04:00:00,4.760595463680932,-0.0,0.0,6.194177246093773,0.13120948042805383,0.0
52.0,4.7,2008-04-02 05:00:00,5.760595463680932,0,11.857749591647034,7.045103522791431,0.13547494270637964,1.670911016367537
52.0,4.7,2008-04-02 06:00:00,6.760595463680932,5.359857546886422,63.90237892071287,10.080701294179631,0.14922845002354884,10.743486230659615
52.0,4.7,2008-04-02 07:00:00,7.760595463680932,11.671185838274841,107.26079010486272,12.522638973471894,0.1542133073669137,19.007519365824194
52.0,4.7,2008-04-02 08:00:00,8.760595463680932,16.054754786228898,112.19479966482888,13.510394722406705,0.15436881711821543,20.641705402230077
52.0,4.7,2008-04-02 09:00:00,9.760595463680932,12.426763164031613,88.81312276144392,12.913743134307442,0.15219500462871047,16.175069250834355
52.0,4.7,2008-04-02 10:00:00,10.760595463680932,21.797086012767096,126.02239570199548,14.828058108208683,0.1547667434687044,23.86357359031096
52.0,4.7,2008-04-02 11:00:00,11.760595463680932,58.680437525500565,171.928044041215,17.768710465617502,0.15525515913689103,37.1777495289978
52.0,4.7,2008-04-02 12:00:00,12.760595463680932,162.95307601331848,201.9039031348235,22.17471641612202,0.15367949221881197,57.860342027283465
52.0,4.7,2008-04-02 13:00:00,13.760595463680932,304.502361639919,163.92987936728105,25.173533460760027,0.1528822166200867,73.63550092562774
52.0,4.7,2008-04-02 14:00:00,14.760595463680932,435.4603870135515,107.35540295337962,27.17359569203529,0.15208700159649205,84.75785539500981
52.0,4.7,2008-04-02 15:00:00,15.760595463680932,297.4054530915698,92.71258804273582,22.032828766639053,0.15411888963951006,61.924047117917844
52.0,4.7,2008-04-02 16:00:00,16.760595463680932,128.83165274912807,68.78333985292088,15.463687612055905,0.15626320365524593,32.0581202760621
52.0,4.7,2008-04-02 17:00:00,17.760595463680932,10.520290458496957,30.658956627643473,9.065841964978118,0.14373764839352524,6.257375436675064
52.0,4.7,2008-04-02 18:00:00,18.760595463680932,0,0.17313237584227525,5.637995044257146,0.13169223058522786,0.02449213656961985
52.0,4.7,2008-04-02 19:00:00,19.760595463680932,-0.0,0.0,4.500512695312523,0.1324402735364354,0.0
52.0,4.7,2008-04-02 20:00:00,20.760595463680932,-0.0,0.0,3.6872192382812727,0.13303129729113589,0.0
52.0,4.7,2008-04-02 21:00:00,21.760595463680932,-0.0,0.0,3.2796569824218977,0.13332747448603363,0.0
52.0,4.7,2008-04-02 22:00:00,22.760595463680932,-0.0,0.0,3.1945739746093977,0.13338930466344842,0.0
52.0,4.7,2008-04-02 23:00:00,0.26059546368093167,-0.0,0.0,3.2153564453125227,0.13337420195512006,0.0
52.0,4.7,2008-04-03 00:00:00,0.7658124930984792,-0.0,0.0,3.3117004394531477,0.13330418837187094,0.0
52.0,4.7,2008-04-03 01:00:00,1.7658124930984793,-0.0,0.0,3.4510131835937727,0.13320294921839224,0.0
